District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,40490,33014,8538,26.02,21927,66.82,2031,6.18,284,0.86,33,0.1,0,0,0.0
포항시남구,25926,22837,6701,29.59,14108,62.3,1617,7.14,197,0.87,19,0.08,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,12816,12530,4509,36.4,6861,55.39,830,6.7,170,1.37,16,0.12,0,0,0.0
김천시,45315,41855,13033,31.36,25476,61.3,2674,6.43,340,0.81,35,0.08,0,0,0.0
안동시,67710,56022,18572,33.46,33426,60.23,3054,5.5,391,0.7,49,0.08,0,0,0.0
구미시,41462,40118,14265,35.88,21393,53.81,3758,9.45,292,0.73,43,0.1,0,0,0.0
영주시,37638,33678,11246,33.7,20059,60.12,1801,5.39,230,0.68,28,0.08,0,0,0.0
영천시,27523,25459,6878,27.24,16924,67.04,1265,5.01,154,0.61,22,0.08,0,0,0.0
상주시,36353,32809,8310,25.54,22241,68.37,1753,5.38,197,0.6,29,0.08,0,0,0.0
문경시,7181,7181,1841,25.87,4929,69.26,282,3.96,54,0.75,10,0.14,0,0,0.0
예천군,8599,7893,1693,21.8,5601,72.12,406,5.22,51,0.65,15,0.19,0,0,0.0
경산시,23184,20742,6218,30.23,12650,61.5,1526,7.41,152,0.73,21,0.1,0,0,0.0
청도군,15782,13621,3256,24.11,9576,70.92,584,4.32,72,0.53,13,0.09,0,0,0.0
고령군,8887,7560,1552,20.75,5556,74.31,316,4.22,42,0.56,10,0.13,0,0,0.0
성주군,10616,10135,2113,21.08,7429,74.11,407,4.06,57,0.56,17,0.16,0,0,0.0
칠곡군,23307,20044,6280,31.58,12223,61.46,1211,6.08,144,0.72,28,0.14,0,0,0.0
의성군,21141,17891,3189,17.97,13830,77.97,598,3.37,101,0.56,19,0.1,0,0,0.0
청송군,17219,14309,2964,20.9,10569,74.55,551,3.88,79,0.55,13,0.09,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,3911,3858,791,20.76,2851,74.82,136,3.56,26,0.68,6,0.15,0,0,0.0
봉화군,9619,9072,2911,32.4,5616,62.51,374,4.16,71,0.79,12,0.13,0,0,0.0
울진군,11480,10790,2898,27.14,7123,66.72,575,5.38,64,0.59,15,0.14,0,0,0.0
