District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,74364,56188,29266,52.41,21733,38.92,4309,7.71,477,0.85,47,0.08,0,0,0.0
동구,10907,10625,6515,61.7,3276,31.02,620,5.87,136,1.28,12,0.11,0,0,0.0
미추홀구,84340,71706,40773,57.27,24320,34.16,5379,7.55,653,0.91,65,0.09,0,0,0.0
연수구,52285,40217,18531,46.35,17626,44.09,3397,8.49,386,0.96,36,0.09,0,0,0.0
남동구,20275,18689,11356,61.21,5775,31.13,1212,6.53,181,0.97,26,0.14,0,0,0.0
부평구,138217,103793,53344,51.79,40271,39.09,8205,7.96,1081,1.04,99,0.09,0,0,0.0
계양구,34978,32575,21271,65.68,8681,26.8,2101,6.48,302,0.93,30,0.09,0,0,0.0
서구,192333,135607,64800,48.1,56681,42.07,11730,8.7,1362,1.01,146,0.1,0,0,0.0
강화군,55615,41302,15653,38.13,23257,56.65,1832,4.46,270,0.65,38,0.09,0,0,0.0
옹진군,12370,9576,3462,36.66,5187,54.92,708,7.49,65,0.68,21,0.22,0,0,0.0
