District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,158581,125855,109768,87.64,9803,7.82,4574,3.65,972,0.77,123,0.09,0,0,0.0
여수시,139323,100064,82228,82.68,11478,11.54,4865,4.89,757,0.76,125,0.12,0,0,0.0
순천시,184151,149252,124926,84.16,14575,9.81,7631,5.14,1127,0.75,170,0.11,0,0,0.0
나주시,57353,41846,34888,84.0,4386,10.56,1854,4.46,326,0.78,76,0.18,0,0,0.0
광양시,115157,93286,75555,81.39,11114,11.97,5385,5.8,680,0.73,95,0.1,0,0,0.0
담양군,33925,27586,24371,88.8,2005,7.3,825,3.0,172,0.62,71,0.25,0,0,0.0
장성군,38328,32243,27774,86.66,2678,8.35,1326,4.13,220,0.68,48,0.14,0,0,0.0
곡성군,24642,20660,17677,86.4,1806,8.82,724,3.53,195,0.95,56,0.27,0,0,0.0
구례군,21975,18821,16019,85.72,1879,10.05,627,3.35,130,0.69,32,0.17,0,0,0.0
고흥군,55564,46747,40708,87.78,3968,8.55,1304,2.81,266,0.57,124,0.26,0,0,0.0
보성군,34072,28551,24790,87.49,2415,8.52,864,3.04,198,0.69,65,0.22,0,0,0.0
화순군,34548,25839,22308,87.07,2180,8.5,881,3.43,191,0.74,60,0.23,0,0,0.0
장흥군,31153,26253,22956,88.09,2021,7.75,819,3.14,182,0.69,80,0.3,0,0,0.0
강진군,18206,16838,14823,88.79,1267,7.58,451,2.7,115,0.68,38,0.22,0,0,0.0
완도군,36541,30674,27589,90.73,1817,5.97,763,2.5,152,0.49,84,0.27,0,0,0.0
해남군,56611,48054,42205,88.53,3496,7.33,1576,3.3,294,0.61,99,0.2,0,0,0.0
진도군,25634,21675,18814,87.6,1702,7.92,780,3.63,122,0.56,57,0.26,0,0,0.0
영암군,45634,37337,32195,86.85,3006,8.1,1466,3.95,330,0.89,70,0.18,0,0,0.0
무안군,61896,50145,42996,86.27,4098,8.22,2242,4.49,422,0.84,79,0.15,0,0,0.0
영광군,39527,31529,27255,87.04,2623,8.37,1170,3.73,160,0.51,105,0.33,0,0,0.0
함평군,19403,15159,13401,89.21,1124,7.48,360,2.39,85,0.56,51,0.33,0,0,0.0
신안군,27452,21663,19213,89.52,1569,7.31,485,2.25,130,0.6,65,0.3,0,0,0.0
