District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,134847,114837,95704,83.76,11469,10.03,5983,5.23,950,0.83,142,0.12,0,0,0.0
전주시덕진구,144228,101212,76138,75.71,16016,15.92,7184,7.14,1097,1.09,124,0.12,0,0,0.0
군산시,89577,75087,63001,84.38,8136,10.89,2958,3.96,491,0.65,74,0.09,0,0,0.0
익산시,91189,78867,66729,85.17,7621,9.72,3370,4.3,519,0.66,100,0.12,0,0,0.0
정읍시,47158,42543,37678,89.18,2942,6.96,1270,3.0,279,0.66,80,0.18,0,0,0.0
남원시,29526,28673,25682,90.25,1725,6.06,772,2.71,219,0.76,57,0.2,0,0,0.0
김제시,50204,43043,37499,87.7,3634,8.49,1278,2.98,260,0.6,83,0.19,0,0,0.0
완주군,57399,43113,34793,81.32,5463,12.76,1993,4.65,449,1.04,87,0.2,0,0,0.0
진안군,14103,12582,10751,86.11,1258,10.07,346,2.77,94,0.75,36,0.28,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,4461,4434,3956,89.8,315,7.15,88,1.99,36,0.81,10,0.22,0,0,0.0
임실군,13810,12511,11011,88.7,956,7.7,323,2.6,92,0.74,31,0.24,0,0,0.0
순창군,19880,16877,14609,87.29,1497,8.94,462,2.76,135,0.8,33,0.19,0,0,0.0
고창군,37957,31912,27654,87.31,2831,8.93,907,2.86,192,0.6,89,0.28,0,0,0.0
부안군,23793,18183,15584,86.23,1899,10.5,447,2.47,94,0.52,48,0.26,0,0,0.0
