District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
청주시상당구,42515,34856,16818,48.58,15184,43.86,2252,6.5,323,0.93,37,0.1,0,0,0.0
청주시서원구,49922,40953,20464,50.31,16681,41.01,3050,7.49,431,1.05,44,0.1,0,0,0.0
청주시흥덕구,23062,18891,9739,51.98,7306,39.0,1483,7.91,184,0.98,21,0.11,0,0,0.0
청주시청원구,38070,30823,15885,51.94,11623,38.01,2717,8.88,310,1.01,43,0.14,0,0,0.0
충주시,46792,42421,22426,53.22,16275,38.62,3083,7.31,317,0.75,36,0.08,0,0,0.0
제천시,6525,6446,3419,53.48,2535,39.65,378,5.91,53,0.82,7,0.1,0,0,0.0
단양군,9272,7838,3014,38.73,4412,56.7,310,3.98,41,0.52,4,0.05,0,0,0.0
영동군,34590,26559,10356,39.32,14427,54.77,1299,4.93,230,0.87,25,0.09,0,0,0.0
보은군,12657,9958,4118,41.69,5219,52.83,443,4.48,81,0.82,16,0.16,0,0,0.0
옥천군,16002,12738,5287,41.94,6544,51.91,644,5.1,107,0.84,24,0.19,0,0,0.0
음성군,42848,35136,17979,51.58,14614,41.93,1942,5.57,273,0.78,43,0.12,0,0,0.0
진천군,15640,12506,6292,50.59,5295,42.58,720,5.79,106,0.85,22,0.17,0,0,0.0
괴산군,11110,10649,5373,50.91,4555,43.16,508,4.81,101,0.95,16,0.15,0,0,0.0
증평군,27828,20274,9506,47.25,8942,44.44,1442,7.16,194,0.96,34,0.16,0,0,0.0
