District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,153589,120863,105194,87.47,9556,7.94,4457,3.7,936,0.77,117,0.09,0,0,0.0
여수시,119731,80619,64760,80.82,10543,13.15,4088,5.1,632,0.78,96,0.11,0,0,0.0
순천시,167378,137261,115699,84.75,12799,9.37,6836,5.0,1031,0.75,151,0.11,0,0,0.0
나주시,57353,41846,34888,84.0,4386,10.56,1854,4.46,326,0.78,76,0.18,0,0,0.0
광양시,105014,87091,70882,81.78,10023,11.56,5035,5.8,634,0.73,90,0.1,0,0,0.0
담양군,33925,27586,24371,88.8,2005,7.3,825,3.0,172,0.62,71,0.25,0,0,0.0
장성군,38328,32243,27774,86.66,2678,8.35,1326,4.13,220,0.68,48,0.14,0,0,0.0
곡성군,24642,20660,17677,86.4,1806,8.82,724,3.53,195,0.95,56,0.27,0,0,0.0
구례군,19274,16122,13850,86.56,1608,10.05,408,2.55,104,0.65,30,0.18,0,0,0.0
고흥군,55564,46747,40708,87.78,3968,8.55,1304,2.81,266,0.57,124,0.26,0,0,0.0
보성군,29640,24121,21093,88.12,2035,8.5,582,2.43,165,0.68,59,0.24,0,0,0.0
화순군,32653,23944,20559,86.61,2095,8.82,842,3.54,180,0.75,59,0.24,0,0,0.0
장흥군,21726,16826,14691,88.07,1433,8.59,381,2.28,116,0.69,60,0.35,0,0,0.0
강진군,16632,15946,14137,89.42,1114,7.04,412,2.6,107,0.67,38,0.24,0,0,0.0
완도군,36139,30353,27290,90.69,1806,6.0,762,2.53,150,0.49,82,0.27,0,0,0.0
해남군,56611,48053,42204,88.53,3496,7.33,1576,3.3,294,0.61,99,0.2,0,0,0.0
진도군,17884,13926,12139,88.02,1165,8.44,372,2.69,70,0.5,45,0.32,0,0,0.0
영암군,45634,37337,32195,86.85,3006,8.1,1466,3.95,330,0.89,70,0.18,0,0,0.0
무안군,47737,37289,31855,86.0,3306,8.92,1513,4.08,292,0.78,71,0.19,0,0,0.0
영광군,39527,31529,27255,87.04,2623,8.37,1170,3.73,160,0.51,105,0.33,0,0,0.0
함평군,19403,15159,13401,89.21,1124,7.48,360,2.39,85,0.56,51,0.33,0,0,0.0
신안군,27452,21663,19213,89.52,1569,7.31,485,2.25,130,0.6,65,0.3,0,0,0.0
