District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,180396,142820,38150,26.86,93301,65.7,9209,6.48,1221,0.85,112,0.07,0,0,0.0
포항시남구,140743,108303,29167,27.12,70240,65.31,7137,6.63,906,0.84,97,0.09,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,108998,92009,27915,30.55,56836,62.22,5321,5.82,1192,1.3,82,0.08,0,0,0.0
김천시,108576,84889,20474,24.28,58134,68.94,5043,5.98,585,0.69,81,0.09,0,0,0.0
안동시,126677,98562,29603,30.28,61728,63.15,5592,5.72,731,0.74,84,0.08,0,0,0.0
구미시,167231,137592,42872,31.4,80592,59.03,11843,8.67,1053,0.77,155,0.11,0,0,0.0
영주시,78645,61722,16470,26.9,41292,67.45,3007,4.91,393,0.64,56,0.09,0,0,0.0
영천시,68836,54193,10717,19.92,40551,75.38,2196,4.08,281,0.52,50,0.09,0,0,0.0
상주시,81951,65682,14270,21.91,46856,71.96,3496,5.36,411,0.63,75,0.11,0,0,0.0
문경시,50303,41296,9296,22.71,29292,71.56,2034,4.96,264,0.64,46,0.11,0,0,0.0
예천군,44500,36611,9534,26.33,24169,66.75,2204,6.08,253,0.69,47,0.12,0,0,0.0
경산시,84895,64880,14827,23.02,44747,69.48,4278,6.64,475,0.73,69,0.1,0,0,0.0
청도군,33663,26137,4796,18.5,20010,77.18,957,3.69,128,0.49,33,0.12,0,0,0.0
고령군,27768,22163,4130,18.8,16684,75.97,990,4.5,126,0.57,29,0.13,0,0,0.0
성주군,34280,27691,4944,18.0,21256,77.42,1080,3.93,143,0.52,31,0.11,0,0,0.0
칠곡군,92234,69654,18246,26.38,45689,66.06,4605,6.65,518,0.74,97,0.14,0,0,0.0
의성군,41422,32966,5588,17.09,25779,78.88,1087,3.32,188,0.57,38,0.11,0,0,0.0
청송군,22070,18250,3789,20.95,13348,73.83,797,4.4,125,0.69,19,0.1,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,30579,24558,4407,18.1,18780,77.16,972,3.99,155,0.63,22,0.09,0,0,0.0
봉화군,24122,18921,4397,23.44,13543,72.22,675,3.59,116,0.61,20,0.1,0,0,0.0
울진군,41362,32830,7327,22.51,23129,71.06,1859,5.71,197,0.6,35,0.1,0,0,0.0
