District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,161690,130171,36071,27.87,83491,64.51,8609,6.65,1130,0.87,106,0.08,0,0,0.0
포항시남구,117059,91562,25895,28.48,57841,63.62,6317,6.94,769,0.84,82,0.09,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,92080,80339,25668,32.18,48233,60.48,4714,5.91,1058,1.32,74,0.09,0,0,0.0
김천시,107615,84285,20435,24.41,57595,68.79,5021,5.99,583,0.69,81,0.09,0,0,0.0
안동시,126677,98562,29603,30.28,61728,63.15,5592,5.72,731,0.74,84,0.08,0,0,0.0
구미시,146227,123687,40023,32.61,70781,57.68,10808,8.8,949,0.77,138,0.11,0,0,0.0
영주시,76241,60172,16176,27.1,40130,67.24,2936,4.91,382,0.64,56,0.09,0,0,0.0
영천시,59574,47590,9503,20.11,35515,75.18,1928,4.08,244,0.51,45,0.09,0,0,0.0
상주시,78715,63479,13933,22.14,45067,71.62,3447,5.47,402,0.63,73,0.11,0,0,0.0
문경시,38759,32084,7004,22.02,23280,73.19,1289,4.05,199,0.62,35,0.11,0,0,0.0
예천군,40932,34103,9167,27.17,22151,65.65,2139,6.34,237,0.7,42,0.12,0,0,0.0
경산시,78503,60861,14228,23.55,41667,68.99,3983,6.59,449,0.74,68,0.11,0,0,0.0
청도군,33663,26137,4796,18.5,20010,77.18,957,3.69,128,0.49,33,0.12,0,0,0.0
고령군,27768,22163,4130,18.8,16684,75.97,990,4.5,126,0.57,29,0.13,0,0,0.0
성주군,32683,26561,4850,18.41,20262,76.94,1048,3.97,142,0.53,30,0.11,0,0,0.0
칠곡군,85097,62517,15843,25.51,42019,67.66,3711,5.97,450,0.72,77,0.12,0,0,0.0
의성군,41422,32966,5588,17.09,25779,78.88,1087,3.32,188,0.57,38,0.11,0,0,0.0
청송군,22070,18250,3789,20.95,13348,73.83,797,4.4,125,0.69,19,0.1,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,30579,24558,4407,18.1,18780,77.16,972,3.99,155,0.63,22,0.09,0,0,0.0
봉화군,23225,18336,4321,23.78,13053,71.84,661,3.63,114,0.62,19,0.1,0,0,0.0
울진군,41362,32830,7327,22.51,23129,71.06,1859,5.71,197,0.6,35,0.1,0,0,0.0
