District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,104762,72036,60432,84.34,7482,10.44,3030,4.22,628,0.87,78,0.1,0,0,0.0
여수시,95294,60707,47834,79.28,8795,14.57,3124,5.17,504,0.83,75,0.12,0,0,0.0
순천시,114842,96192,81581,85.27,8730,9.12,4535,4.74,710,0.74,116,0.12,0,0,0.0
나주시,48510,33003,26706,81.56,4025,12.29,1661,5.07,281,0.85,68,0.2,0,0,0.0
광양시,60844,48637,38287,79.14,6560,13.56,3099,6.4,367,0.75,61,0.12,0,0,0.0
담양군,33925,27586,24371,88.8,2005,7.3,825,3.0,172,0.62,71,0.25,0,0,0.0
장성군,31835,25750,22407,87.54,2166,8.46,815,3.18,163,0.63,43,0.16,0,0,0.0
곡성군,24642,20660,17677,86.4,1806,8.82,724,3.53,195,0.95,56,0.27,0,0,0.0
구례군,18490,15651,13501,86.91,1513,9.73,392,2.52,100,0.64,28,0.18,0,0,0.0
고흥군,55564,46747,40708,87.78,3968,8.55,1304,2.81,266,0.57,124,0.26,0,0,0.0
보성군,25939,21950,19347,88.72,1755,8.04,518,2.37,139,0.63,47,0.21,0,0,0.0
화순군,25049,16340,13582,83.79,1765,10.88,687,4.23,136,0.83,38,0.23,0,0,0.0
장흥군,13578,11603,10385,90.35,763,6.63,228,1.98,75,0.65,42,0.36,0,0,0.0
강진군,15170,15115,13475,89.92,986,6.58,387,2.58,101,0.67,35,0.23,0,0,0.0
완도군,31196,27199,24568,91.09,1522,5.64,687,2.54,128,0.47,66,0.24,0,0,0.0
해남군,47012,39819,35392,89.5,2798,7.07,1040,2.63,224,0.56,87,0.22,0,0,0.0
진도군,17743,13809,12034,87.98,1157,8.45,372,2.71,70,0.51,45,0.32,0,0,0.0
영암군,39012,30716,26735,87.69,2487,8.15,940,3.08,262,0.85,62,0.2,0,0,0.0
무안군,38844,31378,27285,87.55,2442,7.83,1135,3.64,232,0.74,70,0.22,0,0,0.0
영광군,37590,30366,26336,87.32,2452,8.13,1116,3.7,151,0.5,102,0.33,0,0,0.0
함평군,19403,15159,13401,89.21,1124,7.48,360,2.39,85,0.56,51,0.33,0,0,0.0
신안군,27099,21434,19009,89.51,1554,7.31,479,2.25,130,0.61,63,0.29,0,0,0.0
