District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,161197,135094,111923,83.29,14029,10.44,7111,5.29,1140,0.84,170,0.12,0,0,0.0
전주시덕진구,147341,104325,78839,76.05,16245,15.67,7322,7.06,1124,1.08,127,0.12,0,0,0.0
군산시,97794,79941,66549,83.73,9116,11.47,3179,4.0,544,0.68,83,0.1,0,0,0.0
익산시,99076,86754,73721,85.53,8084,9.37,3704,4.29,573,0.66,108,0.12,0,0,0.0
정읍시,49375,43793,38673,88.91,3149,7.24,1306,3.0,283,0.65,82,0.18,0,0,0.0
남원시,34655,32602,29018,89.66,2151,6.64,886,2.73,247,0.76,60,0.18,0,0,0.0
김제시,52080,44148,38342,87.44,3820,8.71,1337,3.04,267,0.6,83,0.18,0,0,0.0
완주군,64057,49760,40630,82.28,5896,11.94,2263,4.58,497,1.0,91,0.18,0,0,0.0
진안군,17980,14769,12374,84.41,1705,11.63,433,2.95,106,0.72,40,0.27,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,9126,8415,7329,87.74,684,8.18,248,2.96,74,0.88,18,0.21,0,0,0.0
임실군,15804,13663,11876,87.63,1171,8.64,371,2.73,96,0.7,38,0.28,0,0,0.0
순창군,24059,20808,17833,86.41,1868,9.05,744,3.6,156,0.75,35,0.16,0,0,0.0
고창군,37957,31912,27654,87.31,2831,8.93,907,2.86,192,0.6,89,0.28,0,0,0.0
부안군,28228,21681,18576,86.21,2251,10.44,542,2.51,123,0.57,54,0.25,0,0,0.0
