District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
청주시상당구,35080,29931,15237,51.27,12260,41.25,1924,6.47,265,0.89,29,0.09,0,0,0.0
청주시서원구,32541,27762,14408,52.27,10644,38.61,2180,7.9,303,1.09,28,0.1,0,0,0.0
청주시흥덕구,20515,16344,8208,50.65,6576,40.58,1238,7.64,163,1.0,19,0.11,0,0,0.0
청주시청원구,24591,19792,10194,51.85,7525,38.28,1701,8.65,207,1.05,30,0.15,0,0,0.0
충주시,40953,38942,21309,55.07,14226,36.77,2829,7.31,293,0.75,31,0.08,0,0,0.0
제천시,4140,4061,2148,53.47,1571,39.1,257,6.39,36,0.89,5,0.12,0,0,0.0
단양군,7565,6744,2753,41.13,3628,54.21,271,4.04,36,0.53,4,0.05,0,0,0.0
영동군,34590,26559,10356,39.32,14427,54.77,1299,4.93,230,0.87,25,0.09,0,0,0.0
보은군,12657,9958,4118,41.69,5219,52.83,443,4.48,81,0.82,16,0.16,0,0,0.0
옥천군,14390,11705,5032,43.44,5824,50.28,603,5.2,104,0.89,20,0.17,0,0,0.0
음성군,40724,33754,17499,52.27,13794,41.2,1876,5.6,264,0.78,42,0.12,0,0,0.0
진천군,9339,7410,3490,47.33,3403,46.15,395,5.35,69,0.93,16,0.21,0,0,0.0
괴산군,11110,10649,5373,50.91,4555,43.16,508,4.81,101,0.95,16,0.15,0,0,0.0
증평군,21675,16661,8203,49.6,6997,42.31,1153,6.97,158,0.95,25,0.15,0,0,0.0
