District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
창원시의창구,78189,64526,26782,41.8,31716,49.5,4756,7.42,746,1.16,67,0.1,0,0,0.0
창원시성산구,57104,48999,21935,45.11,21553,44.32,4351,8.94,736,1.51,45,0.09,0,0,0.0
창원시마산합포구,59385,51603,20252,39.56,27188,53.12,3234,6.31,446,0.87,61,0.11,0,0,0.0
창원시마산회원구,42384,36098,13710,38.28,19366,54.07,2347,6.55,340,0.94,52,0.14,0,0,0.0
창원시진해구,46671,40962,18138,44.65,19014,46.8,3074,7.56,344,0.84,52,0.12,0,0,0.0
진주시,22663,22236,9923,45.05,10264,46.6,1609,7.3,208,0.94,21,0.09,0,0,0.0
통영시,27440,24670,10188,41.66,12680,51.85,1360,5.56,196,0.8,28,0.11,0,0,0.0
고성군,17501,13543,4201,31.26,8574,63.81,554,4.12,96,0.71,10,0.07,0,0,0.0
사천시,45977,39021,15812,40.88,19920,51.5,2527,6.53,364,0.94,53,0.13,0,0,0.0
김해시,102373,84466,43090,51.39,34097,40.67,5767,6.87,786,0.93,98,0.11,0,0,0.0
밀양시,51576,42024,14906,35.76,24457,58.68,1974,4.73,298,0.71,42,0.1,0,0,0.0
거제시,84371,67100,33053,49.61,28793,43.22,4031,6.05,683,1.02,58,0.08,0,0,0.0
의령군,6932,6796,2647,39.5,3653,54.51,320,4.77,62,0.92,19,0.28,0,0,0.0
함안군,27925,22915,8637,37.96,12631,55.51,1240,5.45,215,0.94,29,0.12,0,0,0.0
창녕군,9126,8709,3056,35.4,5111,59.2,388,4.49,68,0.78,9,0.1,0,0,0.0
양산시,156527,124066,56717,46.02,56810,46.1,8442,6.85,1122,0.91,139,0.11,0,0,0.0
하동군,15049,14365,6289,44.34,6996,49.33,746,5.26,132,0.93,18,0.12,0,0,0.0
남해군,13284,12966,5639,44.08,6398,50.01,602,4.7,133,1.03,20,0.15,0,0,0.0
함양군,8213,7672,2897,38.26,4168,55.05,402,5.31,87,1.14,16,0.21,0,0,0.0
산청군,17446,14522,4752,33.09,8857,61.68,594,4.13,135,0.94,21,0.14,0,0,0.0
거창군,26671,24580,9021,37.08,13250,54.47,1798,7.39,215,0.88,40,0.16,0,0,0.0
합천군,11590,11063,3652,33.44,6614,60.57,532,4.87,102,0.93,19,0.17,0,0,0.0
