District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,77844,45118,35732,79.7,6335,14.13,2243,5.0,461,1.02,62,0.13,0,0,0.0
여수시,88900,56650,44650,79.29,8187,14.53,2929,5.2,478,0.84,67,0.11,0,0,0.0
순천시,75985,64981,55395,85.75,5654,8.75,2980,4.61,475,0.73,92,0.14,0,0,0.0
나주시,42095,26588,20921,79.19,3732,14.12,1477,5.59,245,0.92,41,0.15,0,0,0.0
광양시,35374,31799,26034,82.33,3487,11.02,1872,5.92,184,0.58,42,0.13,0,0,0.0
담양군,32954,27005,23886,88.91,1942,7.22,802,2.98,165,0.61,69,0.25,0,0,0.0
장성군,22079,20333,18191,89.96,1293,6.39,580,2.86,120,0.59,36,0.17,0,0,0.0
곡성군,20936,16955,14609,87.07,1489,8.87,477,2.84,156,0.92,47,0.28,0,0,0.0
구례군,13070,12441,11077,89.69,896,7.25,281,2.27,69,0.55,26,0.21,0,0,0.0
고흥군,55564,46747,40708,87.78,3968,8.55,1304,2.81,266,0.57,124,0.26,0,0,0.0
보성군,18672,17429,15661,90.42,1134,6.54,380,2.19,106,0.61,38,0.21,0,0,0.0
화순군,16573,9744,7909,81.92,1195,12.37,445,4.6,82,0.84,23,0.23,0,0,0.0
장흥군,5902,5857,5330,91.81,301,5.18,112,1.92,35,0.6,27,0.46,0,0,0.0
강진군,9642,9587,8547,90.12,623,6.56,226,2.38,62,0.65,26,0.27,0,0,0.0
완도군,25525,24035,22027,92.39,1077,4.51,578,2.42,100,0.41,57,0.23,0,0,0.0
해남군,34232,28824,25613,89.52,2088,7.29,677,2.36,164,0.57,67,0.23,0,0,0.0
진도군,13738,11396,10073,89.18,858,7.59,273,2.41,54,0.47,36,0.31,0,0,0.0
영암군,32512,26834,23583,88.55,2008,7.54,771,2.89,217,0.81,52,0.19,0,0,0.0
무안군,36402,29712,25902,87.79,2266,7.68,1065,3.6,205,0.69,65,0.22,0,0,0.0
영광군,25371,20382,17794,88.03,1583,7.83,656,3.24,94,0.46,85,0.42,0,0,0.0
함평군,19403,15159,13401,89.21,1124,7.48,360,2.39,85,0.56,51,0.33,0,0,0.0
신안군,24157,19915,17723,89.84,1374,6.96,446,2.26,122,0.61,61,0.3,0,0,0.0
