District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,21920,18640,10514,56.7,6521,35.16,1341,7.23,149,0.8,17,0.09,0,0,0.0
수원시권선구,165915,120039,57652,48.36,49751,41.73,10548,8.84,1144,0.95,107,0.08,0,0,0.0
수원시팔달구,113081,78286,32076,41.28,37333,48.05,7440,9.57,745,0.95,93,0.11,0,0,0.0
수원시영통구,150180,112525,46730,41.82,50623,45.3,13115,11.73,1153,1.03,108,0.09,0,0,0.0
성남시수정구,46635,42565,27321,64.55,11630,27.48,3058,7.22,290,0.68,21,0.04,0,0,0.0
성남시중원구,105930,84266,48831,58.31,28660,34.22,5546,6.62,616,0.73,78,0.09,0,0,0.0
성남시분당구,167148,134024,52912,39.72,66470,49.89,12531,9.4,1228,0.92,70,0.05,0,0,0.0
의정부시,118650,75737,33031,43.93,35469,47.18,5866,7.8,742,0.98,68,0.09,0,0,0.0
안양시만안구,85884,62404,27535,44.44,28654,46.25,5175,8.35,537,0.86,52,0.08,0,0,0.0
안양시동안구,79629,70048,37055,53.23,25510,36.64,6262,8.99,730,1.04,50,0.07,0,0,0.0
부천시원미구,130162,110049,61754,56.49,37730,34.51,8655,7.91,1092,0.99,77,0.07,0,0,0.0
부천시소사구,105706,77672,36028,46.7,34512,44.73,5707,7.39,835,1.08,62,0.08,0,0,0.0
부천시오정구,84252,62537,34860,56.05,22488,36.16,4197,6.74,563,0.9,80,0.12,0,0,0.0
광명시,112126,95353,53041,55.96,33021,34.83,7705,8.12,952,1.0,62,0.06,0,0,0.0
평택시,154796,109184,51909,47.87,46517,42.9,9017,8.31,860,0.79,124,0.11,0,0,0.0
양주시,45122,32541,15683,48.51,14501,44.86,1898,5.87,208,0.64,35,0.1,0,0,0.0
동두천시,18459,10976,4278,39.28,5919,54.35,606,5.56,72,0.66,14,0.12,0,0,0.0
안산시상록구,151955,114320,64536,56.83,39309,34.62,8598,7.57,981,0.86,117,0.1,0,0,0.0
안산시단원구,139918,95853,46285,48.65,39474,41.49,8329,8.75,927,0.97,123,0.12,0,0,0.0
고양시덕양구,171871,127902,60588,47.68,54704,43.05,10328,8.12,1361,1.07,87,0.06,0,0,0.0
고양시일산동구,92803,71104,35689,50.54,28450,40.28,5688,8.05,731,1.03,56,0.07,0,0,0.0
고양시일산서구,123804,98423,50987,52.1,38555,39.39,7201,7.35,1053,1.07,67,0.06,0,0,0.0
과천시,20382,18646,9630,51.95,7042,37.99,1622,8.75,231,1.24,10,0.05,0,0,0.0
의왕시,65238,54298,26708,49.46,22526,41.71,4228,7.83,489,0.9,44,0.08,0,0,0.0
구리시,41543,37246,21751,58.74,12160,32.84,2793,7.54,300,0.81,21,0.05,0,0,0.0
남양주시,217536,159469,75460,47.61,70381,44.4,11094,6.99,1407,0.88,144,0.09,0,0,0.0
오산시,38872,30078,17039,57.08,9806,32.85,2703,9.05,271,0.9,31,0.1,0,0,0.0
화성시갑,99510,69367,33936,49.22,28407,41.2,5944,8.62,570,0.82,81,0.11,0,0,0.0
화성시을,111229,86846,41345,47.91,32899,38.12,11182,12.95,807,0.93,62,0.07,0,0,0.0
시흥시,36075,35743,24979,70.28,7707,21.68,2547,7.16,283,0.79,25,0.07,0,0,0.0
군포시,60436,49681,27743,56.21,17280,35.01,3815,7.73,478,0.96,37,0.07,0,0,0.0
하남시,149664,122565,64160,52.65,46871,38.46,9706,7.96,1031,0.84,75,0.06,0,0,0.0
파주시,88999,66398,35961,54.48,25136,38.08,4320,6.54,533,0.8,46,0.06,0,0,0.0
여주시,50810,35141,13298,38.08,19559,56.01,1754,5.02,268,0.76,38,0.1,0,0,0.0
이천시,36237,30776,15646,51.29,12544,41.12,2027,6.64,229,0.75,55,0.18,0,0,0.0
용인시처인구,116512,93889,49902,53.5,35517,38.07,7022,7.52,724,0.77,107,0.11,0,0,0.0
용인시수지구,130727,98816,37025,37.68,51079,51.99,9136,9.29,935,0.95,71,0.07,0,0,0.0
용인시기흥구,74027,56287,26877,48.05,23805,42.56,4742,8.47,462,0.82,46,0.08,0,0,0.0
안성시,68544,49162,22104,45.29,23112,47.35,3201,6.55,342,0.7,46,0.09,0,0,0.0
김포시,105943,74042,33516,45.53,33662,45.73,5776,7.84,599,0.81,56,0.07,0,0,0.0
광주시,215264,142370,63937,45.17,67110,47.41,9318,6.58,1062,0.75,111,0.07,0,0,0.0
포천시,66632,49643,21857,44.37,24181,49.08,2853,5.79,319,0.64,49,0.09,0,0,0.0
연천군,17024,14553,6760,46.84,6605,45.76,931,6.45,116,0.8,19,0.13,0,0,0.0
양평군,45805,34557,14253,41.52,18116,52.77,1645,4.79,281,0.81,33,0.09,0,0,0.0
가평군,33398,26876,11717,43.93,13246,49.66,1477,5.53,210,0.78,20,0.07,0,0,0.0
