District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,3723,3723,2427,65.43,1085,29.25,167,4.5,28,0.75,2,0.05,0,0,0.0
수원시권선구,125643,87419,39558,45.57,38574,44.44,7735,8.91,846,0.97,76,0.08,0,0,0.0
수원시팔달구,110726,75931,30616,40.62,36606,48.57,7309,9.69,734,0.97,92,0.12,0,0,0.0
수원시영통구,127031,94409,38525,41.1,42929,45.8,11220,11.97,964,1.02,88,0.09,0,0,0.0
성남시수정구,7044,7030,4914,70.27,1547,22.12,474,6.77,55,0.78,3,0.04,0,0,0.0
성남시중원구,59974,50271,30408,60.87,15912,31.85,3220,6.44,363,0.72,49,0.09,0,0,0.0
성남시분당구,109722,83462,27876,33.62,46259,55.79,7972,9.61,755,0.91,51,0.06,0,0,0.0
의정부시,72832,47449,20570,43.67,22385,47.52,3644,7.73,461,0.97,41,0.08,0,0,0.0
안양시만안구,68293,47640,19301,40.82,23295,49.26,4209,8.9,439,0.92,39,0.08,0,0,0.0
안양시동안구,63162,53943,26998,50.38,21145,39.45,4835,9.02,569,1.06,39,0.07,0,0,0.0
부천시원미구,57199,48302,27141,56.58,16503,34.4,3835,7.99,444,0.92,39,0.08,0,0,0.0
부천시소사구,99928,71894,32111,44.97,33049,46.29,5382,7.53,793,1.11,57,0.07,0,0,0.0
부천시오정구,47373,35174,19605,56.08,12711,36.36,2294,6.56,297,0.84,47,0.13,0,0,0.0
광명시,70912,58998,31443,53.62,21756,37.1,4797,8.18,600,1.02,44,0.07,0,0,0.0
평택시,154796,109184,51909,47.87,46517,42.9,9017,8.31,860,0.79,124,0.11,0,0,0.0
양주시,13468,8976,4040,45.31,4277,47.96,526,5.89,64,0.71,9,0.1,0,0,0.0
동두천시,15074,8978,3515,39.48,4803,53.94,512,5.75,61,0.68,12,0.13,0,0,0.0
안산시상록구,99993,70576,37266,53.17,26659,38.03,5447,7.77,628,0.89,82,0.11,0,0,0.0
안산시단원구,130668,88928,42204,47.82,37337,42.3,7710,8.73,883,1.0,120,0.13,0,0,0.0
고양시덕양구,157996,115502,52882,46.09,51249,44.66,9298,8.1,1223,1.06,82,0.07,0,0,0.0
고양시일산동구,63461,47494,22445,47.62,20383,43.24,3764,7.98,501,1.06,40,0.08,0,0,0.0
고양시일산서구,77263,55846,24396,43.94,26227,47.23,4234,7.62,622,1.12,40,0.07,0,0,0.0
과천시,10102,8825,4215,48.04,3683,41.98,778,8.86,93,1.06,4,0.04,0,0,0.0
의왕시,51152,43366,22298,51.71,17021,39.47,3378,7.83,385,0.89,34,0.07,0,0,0.0
구리시,26289,24550,14921,61.14,7450,30.53,1832,7.5,188,0.77,10,0.04,0,0,0.0
남양주시,198884,146513,69646,47.83,64349,44.19,10174,6.98,1287,0.88,132,0.09,0,0,0.0
오산시,34532,25739,14057,55.04,8843,34.62,2368,9.27,242,0.94,28,0.1,0,0,0.0
화성시갑,55398,36946,17549,47.8,15969,43.49,2865,7.8,277,0.75,51,0.13,0,0,0.0
화성시을,94035,71064,31458,44.55,28735,40.69,9685,13.71,681,0.96,52,0.07,0,0,0.0
시흥시,3976,3976,2731,68.96,956,24.14,254,6.41,17,0.42,2,0.05,0,0,0.0
군포시,55479,44891,24658,55.28,16019,35.91,3449,7.73,437,0.97,35,0.07,0,0,0.0
하남시,86616,66071,30957,47.13,28923,44.03,5169,7.87,578,0.88,48,0.07,0,0,0.0
파주시,67561,47485,23632,50.07,20010,42.4,3125,6.62,385,0.81,39,0.08,0,0,0.0
여주시,31976,21213,7599,36.07,12212,57.97,1071,5.08,163,0.77,20,0.09,0,0,0.0
이천시,24757,21788,11383,52.56,8785,40.56,1308,6.04,150,0.69,28,0.12,0,0,0.0
용인시처인구,64667,55141,30964,56.53,19424,35.46,3907,7.13,411,0.75,63,0.11,0,0,0.0
용인시수지구,98750,74613,27648,37.27,38681,52.15,7070,9.53,719,0.96,51,0.06,0,0,0.0
용인시기흥구,51270,37060,16420,44.59,16695,45.34,3355,9.11,320,0.86,28,0.07,0,0,0.0
안성시,68544,49162,22104,45.29,23112,47.35,3201,6.55,342,0.7,46,0.09,0,0,0.0
김포시,78021,54058,24210,45.05,24865,46.27,4159,7.74,454,0.84,44,0.08,0,0,0.0
광주시,186210,122907,55220,45.19,57857,47.35,8086,6.61,921,0.75,94,0.07,0,0,0.0
포천시,56866,41506,17287,41.97,21313,51.75,2299,5.58,242,0.58,43,0.1,0,0,0.0
연천군,11319,10746,5583,52.43,4167,39.13,791,7.42,92,0.86,15,0.14,0,0,0.0
양평군,29040,23872,11133,46.96,11158,47.07,1175,4.95,211,0.89,26,0.1,0,0,0.0
가평군,19779,16287,7136,44.14,8054,49.82,852,5.27,108,0.66,15,0.09,0,0,0.0
