District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,161197,135094,111923,83.29,14029,10.44,7111,5.29,1140,0.84,170,0.12,0,0,0.0
전주시덕진구,147341,104325,78839,76.05,16245,15.67,7322,7.06,1124,1.08,127,0.12,0,0,0.0
군산시,94520,78049,65117,83.9,8752,11.27,3125,4.02,532,0.68,78,0.1,0,0,0.0
익산시,99076,86754,73721,85.53,8084,9.37,3704,4.29,573,0.66,108,0.12,0,0,0.0
정읍시,48864,43514,38435,88.93,3115,7.2,1300,3.0,283,0.65,82,0.18,0,0,0.0
남원시,31574,29809,26538,89.7,1944,6.57,816,2.75,228,0.77,58,0.19,0,0,0.0
김제시,50865,43420,37807,87.66,3691,8.55,1288,2.98,260,0.6,83,0.19,0,0,0.0
완주군,57399,43113,34793,81.32,5463,12.76,1993,4.65,449,1.04,87,0.2,0,0,0.0
진안군,16770,14122,11891,84.83,1576,11.24,406,2.89,105,0.74,38,0.27,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,9126,8415,7329,87.74,684,8.18,248,2.96,74,0.88,18,0.21,0,0,0.0
임실군,15446,13471,11721,87.7,1149,8.59,363,2.71,95,0.71,36,0.26,0,0,0.0
순창군,20425,17174,14832,87.09,1550,9.1,477,2.8,137,0.8,33,0.19,0,0,0.0
고창군,37957,31912,27654,87.31,2831,8.93,907,2.86,192,0.6,89,0.28,0,0,0.0
부안군,27087,21032,18095,86.57,2117,10.12,516,2.46,118,0.56,54,0.25,0,0,0.0
