District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,14464,12006,6696,56.08,4316,36.15,825,6.91,91,0.76,10,0.08,0,0,0.0
수원시권선구,137635,95617,42938,45.23,42481,44.75,8499,8.95,926,0.97,82,0.08,0,0,0.0
수원시팔달구,110726,75931,30616,40.62,36606,48.57,7309,9.69,734,0.97,92,0.12,0,0,0.0
수원시영통구,135808,100984,41503,41.39,45778,45.66,11853,11.82,1024,1.02,96,0.09,0,0,0.0
성남시수정구,19881,19866,13838,70.06,4515,22.86,1241,6.28,143,0.72,12,0.06,0,0,0.0
성남시중원구,75147,62131,37127,60.13,20176,32.68,3933,6.37,447,0.72,54,0.08,0,0,0.0
성남시분당구,122350,93636,31786,34.16,51521,55.37,8833,9.49,836,0.89,57,0.06,0,0,0.0
의정부시,82273,52866,22830,43.5,25050,47.73,4035,7.68,509,0.97,49,0.09,0,0,0.0
안양시만안구,69586,48483,19577,40.68,23777,49.41,4282,8.89,444,0.92,40,0.08,0,0,0.0
안양시동안구,63162,53943,26998,50.38,21145,39.45,4835,9.02,569,1.06,39,0.07,0,0,0.0
부천시원미구,65597,54693,30086,55.4,19284,35.51,4365,8.03,523,0.96,41,0.07,0,0,0.0
부천시소사구,99928,71894,32111,44.97,33049,46.29,5382,7.53,793,1.11,57,0.07,0,0,0.0
부천시오정구,52400,38321,21165,55.56,14044,36.86,2506,6.57,326,0.85,50,0.13,0,0,0.0
광명시,85554,73505,41406,56.66,25088,34.33,5794,7.92,735,1.0,50,0.06,0,0,0.0
평택시,154796,109184,51909,47.87,46517,42.9,9017,8.31,860,0.79,124,0.11,0,0,0.0
양주시,22912,15982,7617,48.0,7122,44.88,982,6.18,120,0.75,26,0.16,0,0,0.0
동두천시,15074,8978,3515,39.48,4803,53.94,512,5.75,61,0.68,12,0.13,0,0,0.0
안산시상록구,116483,87066,48524,56.11,30419,35.18,6676,7.72,754,0.87,92,0.1,0,0,0.0
안산시단원구,132681,90463,42973,47.86,37939,42.25,7860,8.75,894,0.99,120,0.13,0,0,0.0
고양시덕양구,161036,117694,53834,46.04,52217,44.66,9533,8.15,1243,1.06,82,0.07,0,0,0.0
고양시일산동구,68810,51117,24107,47.51,22004,43.36,4048,7.97,538,1.06,40,0.07,0,0,0.0
고양시일산서구,96600,74319,36865,49.88,30758,41.62,5433,7.35,789,1.06,53,0.07,0,0,0.0
과천시,10102,8825,4215,48.04,3683,41.98,778,8.86,93,1.06,4,0.04,0,0,0.0
의왕시,54308,45967,23353,51.08,18284,40.0,3627,7.93,408,0.89,38,0.08,0,0,0.0
구리시,26289,24550,14921,61.14,7450,30.53,1832,7.5,188,0.77,10,0.04,0,0,0.0
남양주시,198884,146513,69646,47.83,64349,44.19,10174,6.98,1287,0.88,132,0.09,0,0,0.0
오산시,34532,25739,14057,55.04,8843,34.62,2368,9.27,242,0.94,28,0.1,0,0,0.0
화성시갑,71184,47467,22563,47.85,20243,42.93,3916,8.3,367,0.77,63,0.13,0,0,0.0
화성시을,101447,77691,35448,45.92,30632,39.68,10331,13.38,729,0.94,53,0.06,0,0,0.0
시흥시,17411,17080,11660,68.7,4013,23.64,1150,6.77,135,0.79,13,0.07,0,0,0.0
군포시,59371,48783,27362,56.46,16844,34.75,3749,7.73,470,0.96,36,0.07,0,0,0.0
하남시,110815,86468,42257,49.15,36127,42.02,6792,7.89,745,0.86,54,0.06,0,0,0.0
파주시,76813,56454,29710,52.96,22244,39.65,3654,6.51,449,0.8,41,0.07,0,0,0.0
여주시,33721,22545,8155,36.44,12894,57.61,1132,5.05,176,0.78,22,0.09,0,0,0.0
이천시,28339,23829,12029,50.78,10034,42.35,1429,6.03,164,0.69,32,0.13,0,0,0.0
용인시처인구,77540,63370,34330,54.53,23591,37.47,4473,7.1,487,0.77,71,0.11,0,0,0.0
용인시수지구,114581,86345,31810,37.05,45088,52.52,8061,9.39,817,0.95,64,0.07,0,0,0.0
용인시기흥구,57243,41063,17694,43.37,19021,46.62,3695,9.05,353,0.86,32,0.07,0,0,0.0
안성시,68544,49162,22104,45.29,23112,47.35,3201,6.55,342,0.7,46,0.09,0,0,0.0
김포시,85623,59537,26713,45.14,27305,46.14,4612,7.79,495,0.83,49,0.08,0,0,0.0
광주시,215264,142370,63937,45.17,67110,47.41,9318,6.58,1062,0.75,111,0.07,0,0,0.0
포천시,61162,44173,18492,42.18,22518,51.37,2499,5.7,277,0.63,45,0.1,0,0,0.0
연천군,13367,12074,5988,50.02,5020,41.93,843,7.04,104,0.86,15,0.12,0,0,0.0
양평군,34165,27146,12069,44.76,13324,49.42,1305,4.84,234,0.86,27,0.1,0,0,0.0
가평군,27404,23008,10642,46.61,10672,46.74,1319,5.77,182,0.79,17,0.07,0,0,0.0
