District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,12373,10654,4839,45.73,5031,47.54,632,5.97,69,0.65,10,0.09,0,0,0.0
서구,47782,39571,16183,41.19,20200,51.41,2553,6.49,313,0.79,39,0.09,0,0,0.0
동구,37417,30543,12897,42.5,15152,49.94,2060,6.78,205,0.67,26,0.08,0,0,0.0
영도구,29407,24629,11826,48.31,11205,45.77,1282,5.23,144,0.58,22,0.08,0,0,0.0
부산진구,177549,139338,57904,41.85,69291,50.08,9965,7.2,1055,0.76,129,0.09,0,0,0.0
동래구,81845,68547,29058,42.64,33378,48.98,5074,7.44,576,0.84,50,0.07,0,0,0.0
남구,103581,80605,30792,38.43,42671,53.25,5973,7.45,617,0.77,69,0.08,0,0,0.0
북구,83664,69082,30080,43.82,33334,48.56,4613,6.72,535,0.77,70,0.1,0,0,0.0
해운대구,65165,60199,30594,51.14,24770,41.41,3964,6.62,429,0.71,59,0.09,0,0,0.0
기장군,39948,28283,9711,34.55,16179,57.57,1969,7.0,207,0.73,36,0.12,0,0,0.0
사하구,46055,38783,18466,47.89,17475,45.32,2295,5.95,279,0.72,44,0.11,0,0,0.0
금정구,123885,85500,21917,25.78,56187,66.11,6110,7.18,708,0.83,61,0.07,0,0,0.0
강서구,50575,40082,18571,46.6,17949,45.04,2987,7.49,310,0.77,31,0.07,0,0,0.0
연제구,129901,100738,38388,38.36,53813,53.77,6965,6.96,804,0.8,97,0.09,0,0,0.0
수영구,71266,56635,22946,40.82,28629,50.93,4082,7.26,509,0.9,42,0.07,0,0,0.0
사상구,43427,32510,12868,39.84,16902,52.33,2218,6.86,265,0.82,41,0.12,0,0,0.0
