District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,57857,48584,13845,28.67,30923,64.05,3029,6.27,434,0.89,46,0.09,0,0,0.0
포항시남구,37579,30915,8209,26.77,20127,65.64,2063,6.72,235,0.76,28,0.09,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,24288,24002,9155,38.49,12649,53.18,1599,6.72,353,1.48,28,0.11,0,0,0.0
김천시,53933,47757,14468,30.5,29474,62.13,3085,6.5,366,0.77,41,0.08,0,0,0.0
안동시,74832,60803,19557,32.47,36663,60.87,3530,5.86,428,0.71,52,0.08,0,0,0.0
구미시,48706,46628,16968,36.71,24441,52.89,4419,9.56,334,0.72,49,0.1,0,0,0.0
영주시,41181,36161,11564,32.29,22122,61.77,1856,5.18,236,0.65,30,0.08,0,0,0.0
영천시,28712,26260,6980,26.8,17580,67.51,1294,4.96,162,0.62,23,0.08,0,0,0.0
상주시,41312,36190,8858,24.67,24844,69.21,1934,5.38,226,0.62,30,0.08,0,0,0.0
문경시,12213,12213,3298,27.23,8171,67.47,524,4.32,99,0.81,17,0.14,0,0,0.0
예천군,15131,13627,3170,23.59,9491,70.64,663,4.93,91,0.67,19,0.14,0,0,0.0
경산시,27345,23711,6667,28.37,14917,63.47,1715,7.29,174,0.74,27,0.11,0,0,0.0
청도군,15782,13621,3256,24.11,9576,70.92,584,4.32,72,0.53,13,0.09,0,0,0.0
고령군,10431,8657,1634,19.08,6534,76.3,340,3.97,44,0.51,11,0.12,0,0,0.0
성주군,10616,10135,2113,21.08,7429,74.11,407,4.06,57,0.56,17,0.16,0,0,0.0
칠곡군,36802,31069,8896,28.83,19969,64.72,1733,5.61,217,0.7,37,0.11,0,0,0.0
의성군,21141,17891,3189,17.97,13830,77.97,598,3.37,101,0.56,19,0.1,0,0,0.0
청송군,20274,16454,3262,20.01,12298,75.46,619,3.79,100,0.61,17,0.1,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,5065,5012,1037,20.94,3695,74.64,177,3.57,35,0.7,6,0.12,0,0,0.0
봉화군,12941,11336,3263,29.03,7428,66.09,455,4.04,80,0.71,13,0.11,0,0,0.0
울진군,11480,10790,2898,27.14,7123,66.72,575,5.38,64,0.59,15,0.14,0,0,0.0
