District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
청주시상당구,99503,78526,37460,48.02,34275,43.94,5421,6.95,758,0.97,80,0.1,0,0,0.0
청주시서원구,98845,77360,36883,48.01,32611,42.45,6416,8.35,820,1.06,87,0.11,0,0,0.0
청주시흥덕구,65008,56093,30962,55.62,18946,34.03,5159,9.26,538,0.96,60,0.1,0,0,0.0
청주시청원구,60197,46853,24129,51.87,17677,38.0,4194,9.01,454,0.97,59,0.12,0,0,0.0
충주시,46792,42421,22426,53.22,16275,38.62,3083,7.31,317,0.75,36,0.08,0,0,0.0
제천시,32857,29723,15303,51.83,12183,41.27,1777,6.01,227,0.76,30,0.1,0,0,0.0
단양군,16267,13426,5322,39.9,7302,54.74,634,4.75,71,0.53,8,0.05,0,0,0.0
영동군,34590,26559,10356,39.32,14427,54.77,1299,4.93,230,0.87,25,0.09,0,0,0.0
보은군,23892,18605,7655,41.5,9743,52.82,869,4.71,150,0.81,28,0.15,0,0,0.0
옥천군,32790,25858,11404,44.49,12521,48.85,1418,5.53,236,0.92,49,0.19,0,0,0.0
음성군,65794,48258,23157,48.35,21519,44.93,2771,5.78,384,0.8,61,0.12,0,0,0.0
진천군,48287,37530,20257,54.32,14042,37.65,2589,6.94,343,0.91,57,0.15,0,0,0.0
괴산군,23822,19137,7983,42.07,9958,52.47,842,4.43,168,0.88,24,0.12,0,0,0.0
증평군,31928,23995,11385,47.85,10290,43.24,1854,7.79,222,0.93,41,0.17,0,0,0.0
