District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
청주시상당구,70354,56164,26912,48.24,24587,44.07,3725,6.67,509,0.91,54,0.09,0,0,0.0
청주시서원구,78766,64121,31916,50.12,25812,40.54,5196,8.16,676,1.06,70,0.1,0,0,0.0
청주시흥덕구,50314,44037,24785,56.71,14594,33.39,3849,8.8,423,0.96,50,0.11,0,0,0.0
청주시청원구,60197,46853,24129,51.87,17677,38.0,4194,9.01,454,0.97,59,0.12,0,0,0.0
충주시,46792,42421,22426,53.22,16275,38.62,3083,7.31,317,0.75,36,0.08,0,0,0.0
제천시,11953,11236,5534,49.66,4845,43.48,666,5.97,84,0.75,14,0.12,0,0,0.0
단양군,12299,10865,4717,43.69,5486,50.81,523,4.84,63,0.58,7,0.06,0,0,0.0
영동군,34590,26559,10356,39.32,14427,54.77,1299,4.93,230,0.87,25,0.09,0,0,0.0
보은군,16910,14211,6323,44.89,6939,49.26,682,4.84,121,0.85,20,0.14,0,0,0.0
옥천군,27868,22773,10467,46.37,10586,46.9,1266,5.6,204,0.9,45,0.19,0,0,0.0
음성군,57873,44006,21529,49.31,19240,44.06,2484,5.68,352,0.8,54,0.12,0,0,0.0
진천군,26074,18926,9053,48.14,8342,44.36,1220,6.48,160,0.85,28,0.14,0,0,0.0
괴산군,20392,16847,7261,43.46,8512,50.95,764,4.57,150,0.89,19,0.11,0,0,0.0
증평군,31928,23995,11385,47.85,10290,43.24,1854,7.79,222,0.93,41,0.17,0,0,0.0
