District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,13487,11311,5034,44.82,5444,48.47,671,5.97,71,0.63,11,0.09,0,0,0.0
서구,54839,43944,17235,39.51,23118,53.0,2874,6.58,344,0.78,41,0.09,0,0,0.0
동구,47952,37866,15213,40.44,19589,52.08,2498,6.64,271,0.72,42,0.11,0,0,0.0
영도구,29407,24629,11826,48.31,11205,45.77,1282,5.23,144,0.58,22,0.08,0,0,0.0
부산진구,177549,139338,57904,41.85,69291,50.08,9965,7.2,1055,0.76,129,0.09,0,0,0.0
동래구,81845,68547,29058,42.64,33378,48.98,5074,7.44,576,0.84,50,0.07,0,0,0.0
남구,121789,95632,36429,38.31,50955,53.59,6896,7.25,721,0.75,74,0.07,0,0,0.0
북구,83664,69082,30080,43.82,33334,48.56,4613,6.72,535,0.77,70,0.1,0,0,0.0
해운대구,69776,63808,31725,50.03,26963,42.52,4181,6.59,470,0.74,62,0.09,0,0,0.0
기장군,47409,33331,11562,34.91,18981,57.31,2281,6.88,258,0.77,37,0.11,0,0,0.0
사하구,64802,54016,25653,47.77,24249,45.16,3345,6.22,391,0.72,55,0.1,0,0,0.0
금정구,123885,85500,21917,25.78,56187,66.11,6110,7.18,708,0.83,61,0.07,0,0,0.0
강서구,58784,45853,20623,45.23,21129,46.34,3447,7.56,354,0.77,35,0.07,0,0,0.0
연제구,141584,110262,42228,38.54,58596,53.49,7728,7.05,889,0.81,102,0.09,0,0,0.0
수영구,82532,63874,24824,39.15,33310,52.54,4647,7.33,563,0.88,49,0.07,0,0,0.0
사상구,55528,40505,15347,38.14,21761,54.08,2749,6.83,328,0.81,50,0.12,0,0,0.0
