District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,21920,18640,10514,56.7,6521,35.16,1341,7.23,149,0.8,17,0.09,0,0,0.0
수원시권선구,149613,107073,50211,47.22,45541,42.83,9447,8.88,1025,0.96,92,0.08,0,0,0.0
수원시팔달구,110726,75931,30616,40.62,36606,48.57,7309,9.69,734,0.97,92,0.12,0,0,0.0
수원시영통구,139490,103935,42895,41.56,46998,45.54,12142,11.76,1057,1.02,100,0.09,0,0,0.0
성남시수정구,42882,39941,26580,66.93,10022,25.23,2817,7.09,275,0.69,19,0.04,0,0,0.0
성남시중원구,93577,76137,45024,59.5,25079,33.14,4936,6.52,551,0.72,70,0.09,0,0,0.0
성남시분당구,141570,110980,40448,36.67,58214,52.78,10526,9.54,1034,0.93,62,0.05,0,0,0.0
의정부시,101835,64574,27728,43.25,30851,48.12,4830,7.53,628,0.97,63,0.09,0,0,0.0
안양시만안구,69586,48483,19577,40.68,23777,49.41,4282,8.89,444,0.92,40,0.08,0,0,0.0
안양시동안구,68242,59023,30246,51.58,22326,38.07,5405,9.21,616,1.05,40,0.06,0,0,0.0
부천시원미구,101362,85116,47448,56.13,29564,34.97,6624,7.83,835,0.98,58,0.06,0,0,0.0
부천시소사구,105706,77672,36028,46.7,34512,44.73,5707,7.39,835,1.08,62,0.08,0,0,0.0
부천시오정구,66315,50544,29131,57.96,17317,34.45,3304,6.57,442,0.87,60,0.11,0,0,0.0
광명시,100743,87125,49295,56.91,29434,33.98,6951,8.02,869,1.0,57,0.06,0,0,0.0
평택시,154796,109184,51909,47.87,46517,42.9,9017,8.31,860,0.79,124,0.11,0,0,0.0
양주시,29793,21067,10011,47.87,9407,44.98,1319,6.3,144,0.68,31,0.14,0,0,0.0
동두천시,15074,8978,3515,39.48,4803,53.94,512,5.75,61,0.68,12,0.13,0,0,0.0
안산시상록구,124580,92233,51145,55.83,32500,35.48,7050,7.69,800,0.87,99,0.1,0,0,0.0
안산시단원구,132681,90463,42973,47.86,37939,42.25,7860,8.75,894,0.99,120,0.13,0,0,0.0
고양시덕양구,171871,127902,60588,47.68,54704,43.05,10328,8.12,1361,1.07,87,0.06,0,0,0.0
고양시일산동구,83335,64449,33001,51.57,25149,39.3,5099,7.96,686,1.07,50,0.07,0,0,0.0
고양시일산서구,101103,77643,38170,49.43,32479,42.06,5684,7.36,817,1.05,55,0.07,0,0,0.0
과천시,12834,11557,5723,49.82,4630,40.3,1002,8.72,127,1.1,5,0.04,0,0,0.0
의왕시,59715,50187,25141,50.37,20325,40.72,3943,7.9,454,0.9,42,0.08,0,0,0.0
구리시,34502,32159,19767,61.81,9542,29.83,2403,7.51,252,0.78,16,0.05,0,0,0.0
남양주시,200751,147688,70256,47.87,64829,44.17,10236,6.97,1300,0.88,133,0.09,0,0,0.0
오산시,34532,25739,14057,55.04,8843,34.62,2368,9.27,242,0.94,28,0.1,0,0,0.0
화성시갑,87146,59369,28228,47.84,25090,42.52,5122,8.68,483,0.81,72,0.12,0,0,0.0
화성시을,101447,77691,35448,45.92,30632,39.68,10331,13.38,729,0.94,53,0.06,0,0,0.0
시흥시,26357,26025,17966,69.45,5899,22.8,1782,6.88,204,0.78,17,0.06,0,0,0.0
군포시,59371,48783,27362,56.46,16844,34.75,3749,7.73,470,0.96,36,0.07,0,0,0.0
하남시,144035,118567,62306,52.85,45115,38.27,9385,7.96,995,0.84,72,0.06,0,0,0.0
파주시,88669,66168,35864,54.53,25010,38.02,4315,6.56,533,0.81,46,0.06,0,0,0.0
여주시,42391,28141,9870,35.31,16454,58.87,1388,4.96,207,0.74,28,0.1,0,0,0.0
이천시,33933,29173,15083,52.0,11790,40.65,1878,6.47,210,0.72,40,0.13,0,0,0.0
용인시처인구,104712,86364,46827,54.57,31784,37.04,6435,7.49,663,0.77,98,0.11,0,0,0.0
용인시수지구,122640,91992,33729,36.87,48286,52.79,8516,9.31,868,0.94,66,0.07,0,0,0.0
용인시기흥구,72275,55091,26502,48.4,23082,42.16,4662,8.51,453,0.82,46,0.08,0,0,0.0
안성시,68544,49162,22104,45.29,23112,47.35,3201,6.55,342,0.7,46,0.09,0,0,0.0
김포시,101460,70910,32119,45.56,32225,45.71,5524,7.83,572,0.81,55,0.07,0,0,0.0
광주시,215264,142370,63937,45.17,67110,47.41,9318,6.58,1062,0.75,111,0.07,0,0,0.0
포천시,66632,49643,21857,44.37,24181,49.08,2853,5.79,319,0.64,49,0.09,0,0,0.0
연천군,15719,13649,6438,47.56,6080,44.92,886,6.54,112,0.82,18,0.13,0,0,0.0
양평군,34727,27511,12143,44.44,13598,49.77,1317,4.82,234,0.85,28,0.1,0,0,0.0
가평군,31016,25418,11248,44.59,12354,48.97,1414,5.6,191,0.75,18,0.07,0,0,0.0
