District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
창원시의창구,66785,54369,21610,40.02,27772,51.44,3939,7.29,606,1.12,58,0.1,0,0,0.0
창원시성산구,50408,44058,20345,46.53,18787,42.97,3876,8.86,671,1.53,42,0.09,0,0,0.0
창원시마산합포구,59385,51603,20252,39.56,27188,53.12,3234,6.31,446,0.87,61,0.11,0,0,0.0
창원시마산회원구,39336,33612,12943,38.82,17865,53.58,2164,6.49,319,0.95,49,0.14,0,0,0.0
창원시진해구,39873,34859,15207,43.99,16420,47.5,2612,7.55,289,0.83,38,0.1,0,0,0.0
진주시,22663,22236,9923,45.05,10264,46.6,1609,7.3,208,0.94,21,0.09,0,0,0.0
통영시,25861,23632,9995,42.66,11884,50.73,1334,5.69,186,0.79,26,0.11,0,0,0.0
고성군,17501,13543,4201,31.26,8574,63.81,554,4.12,96,0.71,10,0.07,0,0,0.0
사천시,40325,35175,14623,41.94,17556,50.36,2307,6.61,328,0.94,45,0.12,0,0,0.0
김해시,89568,72737,36061,49.95,30450,42.18,4903,6.79,676,0.93,91,0.12,0,0,0.0
밀양시,50844,41515,14808,35.96,24072,58.46,1958,4.75,295,0.71,41,0.09,0,0,0.0
거제시,80667,64988,32427,50.25,27458,42.55,3926,6.08,652,1.01,57,0.08,0,0,0.0
의령군,6932,6796,2647,39.5,3653,54.51,320,4.77,62,0.92,19,0.28,0,0,0.0
함안군,27925,22915,8637,37.96,12631,55.51,1240,5.45,215,0.94,29,0.12,0,0,0.0
창녕군,9126,8709,3056,35.4,5111,59.2,388,4.49,68,0.78,9,0.1,0,0,0.0
양산시,148321,118154,54557,46.48,53576,45.65,8018,6.83,1074,0.91,132,0.11,0,0,0.0
하동군,13129,13129,5938,45.82,6206,47.89,679,5.24,117,0.9,17,0.13,0,0,0.0
남해군,12363,12362,5500,45.09,5965,48.9,588,4.82,126,1.03,18,0.14,0,0,0.0
함양군,8213,7672,2897,38.26,4168,55.05,402,5.31,87,1.14,16,0.21,0,0,0.0
산청군,16833,14086,4658,33.44,8539,61.31,578,4.15,131,0.94,21,0.15,0,0,0.0
거창군,21895,20102,7356,36.97,11096,55.76,1247,6.26,167,0.83,31,0.15,0,0,0.0
합천군,10818,10599,3584,34.25,6236,59.6,523,4.99,101,0.96,19,0.18,0,0,0.0
