District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,21920,18640,10514,56.7,6521,35.16,1341,7.23,149,0.8,17,0.09,0,0,0.0
수원시권선구,160468,116550,56047,48.42,48266,41.7,10212,8.82,1111,0.95,104,0.08,0,0,0.0
수원시팔달구,110726,75931,30616,40.62,36606,48.57,7309,9.69,734,0.97,92,0.12,0,0,0.0
수원시영통구,142268,106198,44028,41.75,47797,45.32,12446,11.8,1072,1.01,101,0.09,0,0,0.0
성남시수정구,46635,42565,27321,64.55,11630,27.48,3058,7.22,290,0.68,21,0.04,0,0,0.0
성남시중원구,95245,77092,45506,59.39,25440,33.2,5029,6.56,563,0.73,72,0.09,0,0,0.0
성남시분당구,149525,118305,44931,38.21,60311,51.29,11181,9.51,1081,0.91,64,0.05,0,0,0.0
의정부시,108559,68826,29725,43.5,32698,47.85,5160,7.55,673,0.98,65,0.09,0,0,0.0
안양시만안구,77649,55112,23229,42.46,26269,48.01,4678,8.55,487,0.89,44,0.08,0,0,0.0
안양시동안구,75205,65624,34045,52.21,24502,37.58,5920,9.07,684,1.04,48,0.07,0,0,0.0
부천시원미구,107632,89645,49091,55.13,32018,35.96,6977,7.83,889,0.99,60,0.06,0,0,0.0
부천시소사구,105706,77672,36028,46.7,34512,44.73,5707,7.39,835,1.08,62,0.08,0,0,0.0
부천시오정구,72399,54791,31070,57.02,19230,35.29,3635,6.67,488,0.89,66,0.12,0,0,0.0
광명시,106668,91446,51179,56.3,31350,34.49,7392,8.13,914,1.0,60,0.06,0,0,0.0
평택시,154796,109184,51909,47.87,46517,42.9,9017,8.31,860,0.79,124,0.11,0,0,0.0
양주시,36396,27170,13712,50.81,11424,42.33,1635,6.05,177,0.65,34,0.12,0,0,0.0
동두천시,16078,9540,3697,39.07,5151,54.44,535,5.65,66,0.69,12,0.12,0,0,0.0
안산시상록구,133024,98012,53820,55.29,34974,35.93,7576,7.78,854,0.87,104,0.1,0,0,0.0
안산시단원구,132681,90463,42973,47.86,37939,42.25,7860,8.75,894,0.99,120,0.13,0,0,0.0
고양시덕양구,171871,127902,60588,47.68,54704,43.05,10328,8.12,1361,1.07,87,0.06,0,0,0.0
고양시일산동구,86880,67104,34015,51.04,26557,39.85,5301,7.95,704,1.05,54,0.08,0,0,0.0
고양시일산서구,113652,89456,45855,51.55,35567,39.98,6525,7.33,936,1.05,64,0.07,0,0,0.0
과천시,15640,14363,7479,52.36,5392,37.75,1236,8.65,167,1.16,8,0.05,0,0,0.0
의왕시,63009,52766,26116,49.77,21709,41.37,4128,7.86,476,0.9,42,0.08,0,0,0.0
구리시,36186,33334,20303,61.25,10083,30.41,2483,7.49,260,0.78,18,0.05,0,0,0.0
남양주시,200751,147688,70256,47.87,64829,44.17,10236,6.97,1300,0.88,133,0.09,0,0,0.0
오산시,34532,25739,14057,55.04,8843,34.62,2368,9.27,242,0.94,28,0.1,0,0,0.0
화성시갑,89244,60837,28917,47.83,25724,42.55,5243,8.67,497,0.82,74,0.12,0,0,0.0
화성시을,103812,79429,36105,45.75,31519,39.93,10495,13.29,741,0.93,57,0.07,0,0,0.0
시흥시,26357,26025,17966,69.45,5899,22.8,1782,6.88,204,0.78,17,0.06,0,0,0.0
군포시,59371,48783,27362,56.46,16844,34.75,3749,7.73,470,0.96,36,0.07,0,0,0.0
하남시,148178,121628,63862,52.81,46310,38.29,9643,7.97,1027,0.84,75,0.06,0,0,0.0
파주시,88669,66168,35864,54.53,25010,38.02,4315,6.56,533,0.81,46,0.06,0,0,0.0
여주시,43766,28979,10096,35.07,17027,59.15,1419,4.93,212,0.73,28,0.09,0,0,0.0
이천시,36237,30776,15646,51.29,12544,41.12,2027,6.64,229,0.75,55,0.18,0,0,0.0
용인시처인구,114224,92487,49335,53.69,34817,37.89,6900,7.51,718,0.78,106,0.11,0,0,0.0
용인시수지구,125360,94165,34569,36.92,49399,52.76,8704,9.29,888,0.94,67,0.07,0,0,0.0
용인시기흥구,74027,56287,26877,48.05,23805,42.56,4742,8.47,462,0.82,46,0.08,0,0,0.0
안성시,68544,49162,22104,45.29,23112,47.35,3201,6.55,342,0.7,46,0.09,0,0,0.0
김포시,101460,70910,32119,45.56,32225,45.71,5524,7.83,572,0.81,55,0.07,0,0,0.0
광주시,215264,142370,63937,45.17,67110,47.41,9318,6.58,1062,0.75,111,0.07,0,0,0.0
포천시,66632,49643,21857,44.37,24181,49.08,2853,5.79,319,0.64,49,0.09,0,0,0.0
연천군,15889,13760,6459,47.34,6151,45.08,902,6.61,113,0.82,18,0.13,0,0,0.0
양평군,39661,30719,13135,43.05,15612,51.17,1473,4.82,261,0.85,29,0.09,0,0,0.0
가평군,32739,26418,11560,44.09,12973,49.48,1454,5.54,207,0.78,20,0.07,0,0,0.0
