District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,214708,167930,42735,25.59,112135,67.15,10550,6.31,1424,0.85,135,0.08,0,0,0.0
포항시남구,160071,122316,32183,26.48,80004,65.84,8168,6.72,1038,0.85,107,0.08,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,167040,137102,39131,28.74,86245,63.35,8884,6.52,1728,1.26,135,0.09,0,0,0.0
김천시,109994,85828,20638,24.2,58839,69.01,5107,5.99,591,0.69,81,0.09,0,0,0.0
안동시,136331,108216,33560,31.28,65739,61.27,7050,6.57,841,0.78,98,0.09,0,0,0.0
구미시,225186,177533,51881,29.44,107868,61.21,14956,8.48,1332,0.75,188,0.1,0,0,0.0
영주시,81506,63547,16909,26.82,42544,67.49,3109,4.93,410,0.65,58,0.09,0,0,0.0
영천시,80402,62274,11911,19.26,47050,76.1,2467,3.99,334,0.54,58,0.09,0,0,0.0
상주시,81951,65682,14270,21.91,46856,71.96,3496,5.36,411,0.63,75,0.11,0,0,0.0
문경시,59787,47655,10266,21.73,34287,72.58,2337,4.94,297,0.62,48,0.1,0,0,0.0
예천군,46657,38177,10039,26.58,25065,66.38,2336,6.18,272,0.72,47,0.12,0,0,0.0
경산시,116798,86903,18557,21.51,61268,71.02,5731,6.64,626,0.72,86,0.09,0,0,0.0
청도군,37770,30244,6045,20.15,22480,74.93,1273,4.24,164,0.54,37,0.12,0,0,0.0
고령군,27768,22163,4130,18.8,16684,75.97,990,4.5,126,0.57,29,0.13,0,0,0.0
성주군,38236,31647,5989,19.08,23775,75.74,1416,4.51,170,0.54,37,0.11,0,0,0.0
칠곡군,92234,69654,18246,26.38,45689,66.06,4605,6.65,518,0.74,97,0.14,0,0,0.0
의성군,45733,37277,6726,18.2,28522,77.18,1442,3.9,220,0.59,42,0.11,0,0,0.0
청송군,22070,18250,3789,20.95,13348,73.83,797,4.4,125,0.69,19,0.1,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,30579,24558,4407,18.1,18780,77.16,972,3.99,155,0.63,22,0.09,0,0,0.0
봉화군,26412,21210,5248,24.96,14719,70.02,888,4.22,140,0.66,24,0.11,0,0,0.0
울진군,41362,32830,7327,22.51,23129,71.06,1859,5.71,197,0.6,35,0.1,0,0,0.0
