District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,185660,131726,62611,47.88,55207,42.22,11472,8.77,1338,1.02,131,0.1,0,0,0.0
천안시동남구,123249,94866,46001,48.82,39615,42.04,7588,8.05,911,0.96,99,0.1,0,0,0.0
공주시,54453,43718,20578,47.44,19731,45.48,2710,6.24,306,0.7,50,0.11,0,0,0.0
보령시,63359,49578,21208,43.1,24852,50.51,2737,5.56,348,0.7,54,0.1,0,0,0.0
아산시,207473,156290,80049,51.57,60785,39.16,12692,8.17,1561,1.0,118,0.07,0,0,0.0
서산시,114812,86806,42508,49.32,36454,42.29,6307,7.31,807,0.93,108,0.12,0,0,0.0
태안군,39022,30252,13253,44.14,15017,50.02,1494,4.97,220,0.73,37,0.12,0,0,0.0
금산군,28431,22405,10628,47.77,10330,46.43,1098,4.93,160,0.71,30,0.13,0,0,0.0
논산시,68205,46425,19609,42.55,23613,51.24,2434,5.28,369,0.8,56,0.12,0,0,0.0
계룡시,23318,19456,9489,49.13,8113,42.01,1522,7.88,173,0.89,14,0.07,0,0,0.0
당진시,136527,99805,49917,50.33,41887,42.23,6355,6.4,910,0.91,104,0.1,0,0,0.0
부여군,50219,37725,15116,40.39,20267,54.15,1747,4.66,260,0.69,31,0.08,0,0,0.0
서천군,40783,30231,13551,45.19,14849,49.52,1335,4.45,204,0.68,46,0.15,0,0,0.0
홍성군,52885,41629,19498,47.16,18772,45.4,2580,6.24,438,1.05,52,0.12,0,0,0.0
청양군,21951,17693,7227,41.24,9096,51.9,1054,6.01,119,0.67,28,0.15,0,0,0.0
예산군,59216,43744,15485,35.66,25208,58.05,2362,5.43,320,0.73,46,0.1,0,0,0.0
