District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,150351,121960,34383,28.36,77497,63.92,8184,6.75,1069,0.88,104,0.08,0,0,0.0
포항시남구,100186,77071,20750,27.11,49782,65.06,5267,6.88,649,0.84,66,0.08,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,84168,75054,24683,33.13,44241,59.38,4491,6.02,1012,1.35,70,0.09,0,0,0.0
김천시,106556,83546,20368,24.54,56950,68.63,5000,6.02,579,0.69,80,0.09,0,0,0.0
안동시,124610,97070,29113,30.24,60869,63.23,5472,5.68,718,0.74,84,0.08,0,0,0.0
구미시,146227,123687,40023,32.61,70781,57.68,10808,8.8,949,0.77,138,0.11,0,0,0.0
영주시,70608,56345,15359,27.48,37395,66.92,2707,4.84,357,0.63,54,0.09,0,0,0.0
영천시,59574,47590,9503,20.11,35515,75.18,1928,4.08,244,0.51,45,0.09,0,0,0.0
상주시,69090,55041,11648,21.34,39866,73.03,2675,4.9,334,0.61,59,0.1,0,0,0.0
문경시,38759,32084,7004,22.02,23280,73.19,1289,4.05,199,0.62,35,0.11,0,0,0.0
예천군,36497,29669,7496,25.55,19963,68.04,1647,5.61,194,0.66,37,0.12,0,0,0.0
경산시,68706,52764,12054,23.02,36346,69.42,3496,6.67,397,0.75,60,0.11,0,0,0.0
청도군,31437,24614,4536,18.58,18855,77.23,870,3.56,121,0.49,29,0.11,0,0,0.0
고령군,27768,22163,4130,18.8,16684,75.97,990,4.5,126,0.57,29,0.13,0,0,0.0
성주군,31177,25521,4764,18.82,19360,76.51,1011,3.99,137,0.54,29,0.11,0,0,0.0
칠곡군,85097,62517,15843,25.51,42019,67.66,3711,5.97,450,0.72,77,0.12,0,0,0.0
의성군,41422,32966,5588,17.09,25779,78.88,1087,3.32,188,0.57,38,0.11,0,0,0.0
청송군,22070,18250,3789,20.95,13348,73.83,797,4.4,125,0.69,19,0.1,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,30579,24558,4407,18.1,18780,77.16,972,3.99,155,0.63,22,0.09,0,0,0.0
봉화군,22062,17516,4195,24.16,12390,71.37,642,3.69,112,0.64,19,0.1,0,0,0.0
울진군,38373,29842,6381,21.56,21540,72.78,1468,4.96,171,0.57,32,0.1,0,0,0.0
