District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
청주시상당구,72066,57427,27493,48.2,25120,44.04,3846,6.74,523,0.91,57,0.09,0,0,0.0
청주시서원구,82662,66501,32684,49.5,27144,41.1,5416,8.2,710,1.07,74,0.11,0,0,0.0
청주시흥덕구,50314,44037,24785,56.71,14594,33.39,3849,8.8,423,0.96,50,0.11,0,0,0.0
청주시청원구,60197,46853,24129,51.87,17677,38.0,4194,9.01,454,0.97,59,0.12,0,0,0.0
충주시,46792,42421,22426,53.22,16275,38.62,3083,7.31,317,0.75,36,0.08,0,0,0.0
제천시,11953,11236,5534,49.66,4845,43.48,666,5.97,84,0.75,14,0.12,0,0,0.0
단양군,13233,11509,4835,42.29,5981,52.31,545,4.76,63,0.55,8,0.06,0,0,0.0
영동군,34590,26559,10356,39.32,14427,54.77,1299,4.93,230,0.87,25,0.09,0,0,0.0
보은군,16910,14211,6323,44.89,6939,49.26,682,4.84,121,0.85,20,0.14,0,0,0.0
옥천군,27868,22773,10467,46.37,10586,46.9,1266,5.6,204,0.9,45,0.19,0,0,0.0
음성군,61702,46253,22528,49.08,20281,44.18,2654,5.78,378,0.82,59,0.12,0,0,0.0
진천군,28083,20259,9753,48.45,8833,43.88,1340,6.65,173,0.85,29,0.14,0,0,0.0
괴산군,20392,16847,7261,43.46,8512,50.95,764,4.57,150,0.89,19,0.11,0,0,0.0
증평군,31928,23995,11385,47.85,10290,43.24,1854,7.79,222,0.93,41,0.17,0,0,0.0
