City_Code,City_Name,District_Code,District_Name,Precinct,PollStation,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,국민의힘김문수_Votes,개혁신당이준석_Votes,민주노동당권영국_Votes,무소속송진호_Votes,Invalid_Votes,Abstentions
4900,제주특별자치도,4901,제주시,한림읍,관내사전투표,5415,5415,3631,1257,412,75,4,36,0
4900,제주특별자치도,4901,제주시,한림읍,한림읍제5투,1082,614,219,359,26,7,1,2,468
4900,제주특별자치도,4901,제주시,한림읍,한림읍제6투,925,553,247,261,34,3,1,7,372
4900,제주특별자치도,4901,제주시,한림읍,한림읍제9투,1357,695,327,308,43,10,3,4,662
4900,제주특별자치도,4901,제주시,한림읍,한림읍제10투,1142,582,236,298,40,4,0,4,560
4900,제주특별자치도,4901,제주시,한림읍,한림읍제12투,399,243,100,122,17,2,1,1,156
4900,제주특별자치도,4901,제주시,애월읍,관내사전투표,4972,4972,3502,1026,338,62,9,35,0
4900,제주특별자치도,4901,제주시,애월읍,애월읍제5투,962,669,343,267,39,10,2,8,293
4900,제주특별자치도,4901,제주시,애월읍,애월읍제6투,2991,1890,949,739,159,33,0,10,1101
4900,제주특별자치도,4901,제주시,애월읍,애월읍제7투,837,556,258,259,29,7,1,2,281
4900,제주특별자치도,4901,제주시,애월읍,애월읍제8투,1067,688,335,288,42,8,2,13,379
4900,제주특별자치도,4901,제주시,애월읍,애월읍제10투,927,592,274,272,30,11,0,5,335
4900,제주특별자치도,4901,제주시,애월읍,애월읍제13투,1043,673,360,262,36,6,3,6,370
4900,제주특별자치도,4901,제주시,구좌읍,관내사전투표,2958,2958,1909,793,181,53,5,17,0
4900,제주특별자치도,4901,제주시,조천읍,관내사전투표,6252,6252,4223,1471,407,91,4,56,0
4900,제주특별자치도,4901,제주시,한경면,관내사전투표,1910,1909,1322,448,93,31,2,13,1
4900,제주특별자치도,4901,제주시,추자면,관내사전투표,464,464,288,132,33,6,2,3,0
4900,제주특별자치도,4901,제주시,우도면,관내사전투표,562,562,377,141,31,8,1,4,0
4900,제주특별자치도,4901,제주시,우도면,우도면투표소,732,342,137,175,21,1,0,8,390
4900,제주특별자치도,4901,제주시,일도1동,관내사전투표,1339,1339,820,394,94,15,2,14,0
4900,제주특별자치도,4901,제주시,일도1동,일도1동투표소,1262,618,250,331,23,6,1,7,644
4900,제주특별자치도,4901,제주시,일도2동,관내사전투표,5994,5992,3859,1570,427,94,6,36,2
4900,제주특별자치도,4901,제주시,이도1동,관내사전투표,2134,2134,1398,531,155,26,4,20,0
4900,제주특별자치도,4901,제주시,이도1동,이도1동제1투,1263,635,226,344,54,6,0,5,628
4900,제주특별자치도,4901,제주시,이도1동,이도1동제2투,1592,921,354,447,93,18,1,8,671
4900,제주특별자치도,4901,제주시,이도1동,이도1동제3투,1430,868,358,415,78,11,1,5,562
4900,제주특별자치도,4901,제주시,삼도1동,관내사전투표,3609,3609,2295,1012,218,56,6,22,0
4900,제주특별자치도,4901,제주시,삼도1동,삼도1동제1투,1907,1161,503,534,91,27,2,4,746
4900,제주특별자치도,4901,제주시,삼도1동,삼도1동제2투,1548,968,434,439,75,11,0,9,580
4900,제주특별자치도,4901,제주시,삼도1동,삼도1동제4투,1683,990,400,473,87,18,1,11,693
4900,제주특별자치도,4901,제주시,삼도2동,관내사전투표,1850,1850,1276,399,130,25,3,17,0
4900,제주특별자치도,4901,제주시,삼도2동,삼도2동제2투,1111,659,288,327,39,2,0,3,452
4900,제주특별자치도,4901,제주시,삼도2동,삼도2동제3투,1837,1180,529,530,98,12,1,10,657
4900,제주특별자치도,4901,제주시,용담1동,관내사전투표,1576,1576,1007,429,104,19,2,15,0
4900,제주특별자치도,4901,제주시,용담1동,용담1동제1투,1313,663,283,333,36,8,1,2,650
4900,제주특별자치도,4901,제주시,용담1동,용담1동제2투,1192,635,285,285,53,7,1,4,557
4900,제주특별자치도,4901,제주시,용담2동,관내사전투표,2882,2882,1803,832,192,28,4,23,0
4900,제주특별자치도,4901,제주시,용담2동,용담2동제1투,1499,860,369,410,48,19,2,12,639
4900,제주특별자치도,4901,제주시,용담2동,용담2동제2투,1644,887,381,423,63,11,2,7,757
4900,제주특별자치도,4901,제주시,용담2동,용담2동제3투,1507,914,400,418,74,13,1,8,593
4900,제주특별자치도,4901,제주시,용담2동,용담2동제5투,1622,1018,440,483,73,12,0,10,604
4900,제주특별자치도,4901,제주시,건입동,관내사전투표,2723,2723,1775,713,182,36,2,15,0
4900,제주특별자치도,4901,제주시,건입동,건입동제1투,464,240,85,125,26,1,0,3,224
4900,제주특별자치도,4901,제주시,건입동,건입동제2투,1179,610,250,312,35,6,1,6,569
4900,제주특별자치도,4901,제주시,건입동,건입동제3투,1778,1151,506,531,75,20,1,18,627
4900,제주특별자치도,4901,제주시,건입동,건입동제4투,1281,774,356,357,46,8,1,6,507
4900,제주특별자치도,4901,제주시,화북동,관내사전투표,4599,4599,3130,1049,317,51,7,45,0
4900,제주특별자치도,4901,제주시,삼양동,관내사전투표,6456,6456,4549,1299,488,75,4,41,0
4900,제주특별자치도,4901,제주시,오라동,오라동제1투,2637,1572,654,722,151,32,1,12,1065
4900,제주특별자치도,4901,제주시,오라동,오라동제2투,4915,3100,1596,1082,324,58,6,34,1815
4900,제주특별자치도,4901,제주시,노형동,노형동제1투,1618,1014,500,402,84,17,2,9,604
4900,제주특별자치도,4901,제주시,노형동,노형동제5투,2888,1807,866,718,166,35,1,21,1081
4900,제주특별자치도,4901,제주시,외도동,관내사전투표,7473,7473,5470,1289,552,98,3,61,0
4900,제주특별자치도,4901,제주시,이호동,관내사전투표,1850,1850,1294,404,124,14,1,13,0
4900,제주특별자치도,4901,제주시,도두동,관내사전투표,1552,1552,1094,323,112,15,0,8,0
4900,제주특별자치도,4901,제주시,도두동,도두동제2투,582,405,198,166,30,8,0,3,177
4900,제주특별자치도,4902,서귀포시,대정읍,관내사전투표,3850,3849,2411,1057,268,78,1,34,1
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제1투,2126,1198,458,640,71,16,0,13,928
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제2투,1505,819,294,457,53,10,1,4,686
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제3투,932,552,258,248,30,8,0,8,380
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제4투,420,288,105,163,12,5,0,3,132
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제5투,2783,1614,547,921,123,17,1,5,1169
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제6투,138,98,45,45,6,2,0,0,40
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제7투,527,342,136,185,17,1,1,2,185
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제8투,1607,803,309,416,64,6,0,8,804
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제9투,353,235,83,134,12,3,0,3,118
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제10투,410,274,131,123,11,4,1,4,136
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제11투,284,216,124,73,11,4,0,4,68
4900,제주특별자치도,4902,서귀포시,대정읍,대정읍제12투,724,445,160,239,42,2,1,1,279
4900,제주특별자치도,4902,서귀포시,남원읍,관내사전투표,3546,3546,2334,910,241,38,4,19,0
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제1투,519,316,135,157,14,4,2,4,203
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제2투,840,494,212,244,24,7,2,5,346
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제3투,645,423,182,199,32,2,1,7,222
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제4투,2089,1141,469,542,95,22,3,10,948
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제5투,1072,712,288,348,54,14,1,7,360
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제6투,1084,671,288,316,49,5,1,12,413
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제7투,529,309,101,181,22,2,0,3,220
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제8투,1498,912,399,433,61,10,1,8,586
4900,제주특별자치도,4902,서귀포시,남원읍,남원읍제9투,344,233,95,115,14,1,1,7,111
