District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,32316,31816,27799,87.78,2287,7.22,1329,4.19,212,0.66,39,0.12,0,0,0.0
전주시덕진구,105574,70664,51912,73.96,12138,17.29,5257,7.49,790,1.12,87,0.12,0,0,0.0
군산시,27502,27072,23854,88.56,2020,7.5,872,3.23,156,0.57,31,0.11,0,0,0.0
익산시,26891,26863,23610,88.51,2014,7.55,856,3.2,155,0.58,38,0.14,0,0,0.0
정읍시,26628,25417,22737,90.15,1603,6.35,673,2.66,153,0.6,53,0.21,0,0,0.0
남원시,14023,14023,12597,90.74,793,5.71,321,2.31,131,0.94,39,0.28,0,0,0.0
김제시,23406,22147,19836,90.11,1469,6.67,541,2.45,124,0.56,42,0.19,0,0,0.0
완주군,57399,43113,34793,81.32,5463,12.76,1993,4.65,449,1.04,87,0.2,0,0,0.0
진안군,7232,6866,5986,87.91,586,8.6,165,2.42,50,0.73,22,0.32,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,4461,4434,3956,89.8,315,7.15,88,1.99,36,0.81,10,0.22,0,0,0.0
임실군,7216,7216,6558,91.59,411,5.74,131,1.82,40,0.55,20,0.27,0,0,0.0
순창군,11953,10580,9225,88.01,901,8.59,259,2.47,74,0.7,22,0.2,0,0,0.0
고창군,23397,20673,18263,89.04,1553,7.57,503,2.45,120,0.58,72,0.35,0,0,0.0
부안군,19692,15981,13854,87.23,1517,9.55,387,2.43,83,0.52,40,0.25,0,0,0.0
