District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,66217,50577,26693,53.11,19278,38.35,3828,7.61,416,0.82,44,0.08,0,0,0.0
동구,9154,9074,5723,63.44,2633,29.19,535,5.93,119,1.31,10,0.11,0,0,0.0
미추홀구,71303,60850,34665,57.39,20465,33.88,4650,7.69,563,0.93,52,0.08,0,0,0.0
연수구,50047,38684,17984,46.76,16812,43.71,3260,8.47,362,0.94,36,0.09,0,0,0.0
남동구,9350,8683,5435,63.07,2576,29.89,500,5.8,92,1.06,14,0.16,0,0,0.0
부평구,117690,86788,43019,49.96,35155,40.83,6933,8.05,907,1.05,80,0.09,0,0,0.0
계양구,24855,22452,14042,62.91,6486,29.06,1545,6.92,222,0.99,23,0.1,0,0,0.0
서구,181424,126579,59909,47.64,53349,42.42,11058,8.79,1284,1.02,136,0.1,0,0,0.0
강화군,49982,37849,14862,39.48,20764,55.16,1719,4.56,256,0.68,36,0.09,0,0,0.0
옹진군,12069,9429,3429,36.88,5083,54.67,701,7.54,62,0.66,21,0.22,0,0,0.0
