District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
포항시북구,69744,58553,16743,28.77,37265,64.05,3617,6.21,497,0.85,57,0.09,0,0,0.0
포항시남구,63661,52887,15637,29.79,32416,61.76,3932,7.49,450,0.85,44,0.08,0,0,0.0
울릉군,8412,6716,1814,27.26,4351,65.38,454,6.82,30,0.45,5,0.07,0,0,0.0
경주시,31925,31639,11694,37.29,17130,54.63,2063,6.57,433,1.38,36,0.11,0,0,0.0
김천시,65780,55674,16177,29.25,34925,63.15,3719,6.72,436,0.78,46,0.08,0,0,0.0
안동시,76055,61605,19699,32.27,37294,61.1,3551,5.81,434,0.71,52,0.08,0,0,0.0
구미시,78545,70949,24417,34.71,38989,55.43,6311,8.97,540,0.76,77,0.1,0,0,0.0
영주시,41181,36161,11564,32.29,22122,61.77,1856,5.18,236,0.65,30,0.08,0,0,0.0
영천시,30253,27340,7094,26.16,18497,68.22,1331,4.9,168,0.61,23,0.08,0,0,0.0
상주시,46706,39890,9359,23.65,27839,70.37,2075,5.24,245,0.61,39,0.09,0,0,0.0
문경시,15827,15640,4107,26.5,10592,68.35,658,4.24,118,0.76,20,0.12,0,0,0.0
예천군,18789,17285,5097,29.85,10834,63.45,1001,5.86,120,0.7,21,0.12,0,0,0.0
경산시,31689,26765,7126,26.85,17315,65.25,1863,7.02,202,0.76,28,0.1,0,0,0.0
청도군,19759,16222,3575,22.22,11751,73.04,666,4.13,79,0.49,16,0.09,0,0,0.0
고령군,14528,11449,1957,17.28,8864,78.27,433,3.82,55,0.48,15,0.13,0,0,0.0
성주군,11538,10776,2173,20.38,7982,74.86,432,4.05,58,0.54,17,0.15,0,0,0.0
칠곡군,49665,38542,10376,27.1,25396,66.34,2199,5.74,264,0.68,46,0.12,0,0,0.0
의성군,33119,27276,4770,17.64,21158,78.24,927,3.42,153,0.56,32,0.11,0,0,0.0
청송군,22070,18250,3789,20.95,13348,73.83,797,4.4,125,0.69,19,0.1,0,0,0.0
영양군,14161,11615,2848,24.72,8104,70.35,484,4.2,72,0.62,10,0.08,0,0,0.0
영덕군,12889,11931,2599,22.0,8621,72.98,496,4.19,84,0.71,12,0.1,0,0,0.0
봉화군,13979,12019,3349,28.1,7998,67.12,474,3.97,81,0.67,13,0.1,0,0,0.0
울진군,19063,16878,4502,26.93,11209,67.06,885,5.29,96,0.57,21,0.12,0,0,0.0
