District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
종로구,112791,86153,40208,47.03,36196,42.33,7516,8.79,1494,1.74,77,0.09,0,0,0.0
중구,98366,75351,33708,45.11,33079,44.27,6934,9.28,944,1.26,50,0.06,0,0,0.0
용산구,183614,143813,58705,41.14,67927,47.6,13794,9.66,2166,1.51,102,0.07,0,0,0.0
성동구,218725,170474,73651,43.52,76798,45.38,16634,9.83,1968,1.16,158,0.09,0,0,0.0
광진구,248460,187773,83151,44.65,82172,44.12,18499,9.93,2209,1.18,174,0.09,0,0,0.0
동대문구,178148,143669,70297,49.31,56485,39.62,14017,9.83,1615,1.13,125,0.08,0,0,0.0
중랑구,304150,229815,114000,49.96,93401,40.93,18227,7.98,2290,1.0,245,0.1,0,0,0.0
성북구,330107,256416,125682,49.38,101289,39.79,23647,9.29,3695,1.45,206,0.08,0,0,0.0
강북구,182442,140634,75810,54.28,52336,37.47,9863,7.06,1505,1.07,128,0.09,0,0,0.0
도봉구,242804,186365,91774,49.58,77264,41.74,13889,7.5,1996,1.07,159,0.08,0,0,0.0
노원구,374346,296224,145087,49.33,117037,39.79,28194,9.58,3506,1.19,266,0.09,0,0,0.0
은평구,365265,279613,142301,51.29,108378,39.06,22416,8.07,4068,1.46,271,0.09,0,0,0.0
서대문구,267422,184020,88436,48.42,74058,40.55,16908,9.25,3051,1.67,153,0.08,0,0,0.0
마포구,281364,221394,101902,46.4,91357,41.6,21914,9.98,4211,1.91,187,0.08,0,0,0.0
양천구,327335,258947,119534,46.46,112601,43.76,21928,8.52,2961,1.15,248,0.09,0,0,0.0
강서구,418391,323345,156740,48.85,130179,40.57,29798,9.28,3748,1.16,341,0.1,0,0,0.0
구로구,305569,239796,115929,48.69,98943,41.56,20256,8.5,2709,1.13,225,0.09,0,0,0.0
금천구,183269,138283,69048,50.35,53609,39.09,12857,9.37,1464,1.06,154,0.11,0,0,0.0
영등포구,287660,226880,100036,44.47,98316,43.7,23491,10.44,2919,1.29,189,0.08,0,0,0.0
동작구,236818,188433,85943,45.98,80371,43.0,18118,9.69,2287,1.22,157,0.08,0,0,0.0
관악구,347734,269328,130745,49.02,100470,37.67,31275,11.72,3889,1.45,321,0.12,0,0,0.0
서초구,311310,246369,77844,31.78,141503,57.78,22666,9.25,2716,1.1,142,0.05,0,0,0.0
강남구,397700,306706,93074,30.52,179735,58.95,28964,9.5,2929,0.96,159,0.05,0,0,0.0
송파구,500967,399093,159807,40.32,194400,49.05,37652,9.5,4072,1.02,323,0.08,0,0,0.0
강동구,283919,233159,108586,46.88,99668,43.03,20796,8.97,2352,1.01,206,0.08,0,0,0.0
