District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,159336,126570,110298,87.58,9867,7.83,4665,3.7,978,0.77,125,0.09,0,0,0.0
여수시,183246,143837,121875,85.21,13557,9.47,6448,4.5,974,0.68,174,0.12,0,0,0.0
순천시,188813,152254,127204,84.01,15035,9.93,7835,5.17,1164,0.76,171,0.11,0,0,0.0
나주시,85743,70153,60013,86.1,5838,8.37,3186,4.57,550,0.78,114,0.16,0,0,0.0
광양시,117772,94999,76774,81.21,11435,12.09,5528,5.84,700,0.74,95,0.1,0,0,0.0
담양군,40385,34045,29833,88.08,2456,7.25,1276,3.76,224,0.66,78,0.23,0,0,0.0
장성군,38328,32243,27774,86.66,2678,8.35,1326,4.13,220,0.68,48,0.14,0,0,0.0
곡성군,24642,20660,17677,86.4,1806,8.82,724,3.53,195,0.95,56,0.27,0,0,0.0
구례군,21975,18821,16019,85.72,1879,10.05,627,3.35,130,0.69,32,0.17,0,0,0.0
고흥군,55564,46747,40708,87.78,3968,8.55,1304,2.81,266,0.57,124,0.26,0,0,0.0
보성군,34072,28551,24790,87.49,2415,8.52,864,3.04,198,0.69,65,0.22,0,0,0.0
화순군,34882,26119,22530,87.01,2206,8.52,898,3.46,196,0.75,62,0.23,0,0,0.0
장흥군,31153,26253,22956,88.09,2021,7.75,819,3.14,182,0.69,80,0.3,0,0,0.0
강진군,22778,19584,16970,87.4,1704,8.77,567,2.92,128,0.65,47,0.24,0,0,0.0
완도군,40521,34654,30888,89.9,2152,6.26,1058,3.07,172,0.5,86,0.25,0,0,0.0
해남군,56611,48054,42205,88.53,3496,7.33,1576,3.3,294,0.61,99,0.2,0,0,0.0
진도군,25634,21675,18814,87.6,1702,7.92,780,3.63,122,0.56,57,0.26,0,0,0.0
영암군,45634,37337,32195,86.85,3006,8.1,1466,3.95,330,0.89,70,0.18,0,0,0.0
무안군,61896,50145,42996,86.27,4098,8.22,2242,4.49,422,0.84,79,0.15,0,0,0.0
영광군,39527,31529,27255,87.04,2623,8.37,1170,3.73,160,0.51,105,0.33,0,0,0.0
함평군,23671,19426,17076,88.69,1412,7.33,600,3.11,105,0.54,59,0.3,0,0,0.0
신안군,27452,21663,19213,89.52,1569,7.31,485,2.25,130,0.6,65,0.3,0,0,0.0
