District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,47161,44597,38649,87.09,3568,8.04,1812,4.08,294,0.66,55,0.12,0,0,0.0
전주시덕진구,126941,87228,64925,74.91,14340,16.54,6340,7.31,954,1.1,107,0.12,0,0,0.0
군산시,31979,31549,27794,88.53,2362,7.52,1019,3.24,184,0.58,35,0.11,0,0,0.0
익산시,39824,39546,34844,88.71,2799,7.12,1349,3.43,233,0.59,51,0.12,0,0,0.0
정읍시,33535,32055,28661,90.05,1991,6.25,910,2.85,202,0.63,62,0.19,0,0,0.0
남원시,14023,14023,12597,90.74,793,5.71,321,2.31,131,0.94,39,0.28,0,0,0.0
김제시,23406,22147,19836,90.11,1469,6.67,541,2.45,124,0.56,42,0.19,0,0,0.0
완주군,57399,43113,34793,81.32,5463,12.76,1993,4.65,449,1.04,87,0.2,0,0,0.0
진안군,7232,6866,5986,87.91,586,8.6,165,2.42,50,0.73,22,0.32,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,4461,4434,3956,89.8,315,7.15,88,1.99,36,0.81,10,0.22,0,0,0.0
임실군,7694,7528,6783,90.85,474,6.34,144,1.92,45,0.6,20,0.26,0,0,0.0
순창군,12729,10987,9529,87.58,975,8.96,273,2.5,80,0.73,23,0.21,0,0,0.0
고창군,25263,21756,18953,87.81,1885,8.73,539,2.49,129,0.59,76,0.35,0,0,0.0
부안군,20838,16647,14398,87.01,1627,9.83,396,2.39,84,0.5,41,0.24,0,0,0.0
