District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
전주시완산구,59792,56026,48525,87.02,4495,8.06,2288,4.1,375,0.67,75,0.13,0,0,0.0
전주시덕진구,126941,87228,64925,74.91,14340,16.54,6340,7.31,954,1.1,107,0.12,0,0,0.0
군산시,33900,32560,28529,88.06,2573,7.94,1063,3.28,194,0.59,35,0.1,0,0,0.0
익산시,48222,44929,38911,87.21,3795,8.5,1585,3.55,270,0.6,55,0.12,0,0,0.0
정읍시,34956,32814,29239,89.73,2141,6.57,930,2.85,207,0.63,66,0.2,0,0,0.0
남원시,16528,16528,14856,90.74,940,5.74,395,2.41,139,0.84,42,0.25,0,0,0.0
김제시,24453,22653,20219,89.82,1563,6.94,556,2.47,128,0.56,43,0.19,0,0,0.0
완주군,57399,43113,34793,81.32,5463,12.76,1993,4.65,449,1.04,87,0.2,0,0,0.0
진안군,7596,7083,6124,87.19,655,9.32,172,2.44,50,0.71,22,0.31,0,0,0.0
무주군,20899,17383,13395,77.7,2876,16.68,785,4.55,135,0.78,47,0.27,0,0,0.0
장수군,4461,4434,3956,89.8,315,7.15,88,1.99,36,0.81,10,0.22,0,0,0.0
임실군,7694,7528,6783,90.85,474,6.34,144,1.92,45,0.6,20,0.26,0,0,0.0
순창군,17117,15375,13458,88.26,1241,8.13,405,2.65,116,0.76,27,0.17,0,0,0.0
고창군,26690,22553,19551,87.39,2039,9.11,563,2.51,138,0.61,79,0.35,0,0,0.0
부안군,20838,16647,14398,87.01,1627,9.83,396,2.39,84,0.5,41,0.24,0,0,0.0
