District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,44917,44214,25689,58.49,13496,30.73,4192,9.54,505,1.14,33,0.07,0,0,0.0
원주시,168602,127132,57403,45.47,57823,45.8,9629,7.62,1260,0.99,128,0.1,0,0,0.0
강릉시,150255,115299,47939,41.85,57435,50.14,8049,7.02,1007,0.87,108,0.09,0,0,0.0
동해시,58061,44669,19242,43.32,21958,49.43,2776,6.25,379,0.85,61,0.13,0,0,0.0
삼척시,48805,37877,14412,38.32,20598,54.78,2240,5.95,312,0.82,38,0.1,0,0,0.0
태백시,30838,23413,9624,41.36,12356,53.1,1100,4.72,168,0.72,18,0.07,0,0,0.0
정선군,16178,13687,6670,49.08,6137,45.15,670,4.93,97,0.71,16,0.11,0,0,0.0
속초시,25600,21067,10174,48.6,9310,44.47,1254,5.99,169,0.8,25,0.11,0,0,0.0
고성군,15829,12787,5492,43.31,6287,49.58,792,6.24,91,0.71,16,0.12,0,0,0.0
양양군,21918,16877,6709,40.01,9156,54.61,777,4.63,115,0.68,8,0.04,0,0,0.0
인제군,21385,16881,7193,43.1,7848,47.02,1472,8.82,143,0.85,33,0.19,0,0,0.0
홍천군,46196,35942,14773,41.46,18543,52.04,2020,5.66,245,0.68,46,0.12,0,0,0.0
횡성군,37629,28768,11341,39.73,15613,54.69,1364,4.77,194,0.67,32,0.11,0,0,0.0
영월군,20958,17378,7676,44.49,8621,49.97,807,4.67,127,0.73,21,0.12,0,0,0.0
평창군,23739,19431,8246,42.73,9855,51.07,1032,5.34,144,0.74,19,0.09,0,0,0.0
화천군,20014,15736,6260,40.18,7734,49.64,1401,8.99,157,1.0,27,0.17,0,0,0.0
양구군,11583,9932,4417,44.86,4394,44.63,929,9.43,87,0.88,18,0.18,0,0,0.0
철원군,14989,13049,6109,47.3,5601,43.37,1085,8.4,98,0.75,20,0.15,0,0,0.0
