District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,101517,68791,57476,84.0,7325,10.7,2931,4.28,607,0.88,77,0.11,0,0,0.0
여수시,92337,58885,46418,79.31,8500,14.52,3040,5.19,491,0.83,74,0.12,0,0,0.0
순천시,114842,96192,81581,85.27,8730,9.12,4535,4.74,710,0.74,116,0.12,0,0,0.0
나주시,48510,33003,26706,81.56,4025,12.29,1661,5.07,281,0.85,68,0.2,0,0,0.0
광양시,58900,47364,37273,79.11,6375,13.53,3054,6.48,348,0.73,60,0.12,0,0,0.0
담양군,33925,27586,24371,88.8,2005,7.3,825,3.0,172,0.62,71,0.25,0,0,0.0
장성군,31835,25750,22407,87.54,2166,8.46,815,3.18,163,0.63,43,0.16,0,0,0.0
곡성군,20936,16955,14609,87.07,1489,8.87,477,2.84,156,0.92,47,0.28,0,0,0.0
구례군,17448,15019,13026,87.38,1381,9.26,375,2.51,98,0.65,27,0.18,0,0,0.0
고흥군,55564,46747,40708,87.78,3968,8.55,1304,2.81,266,0.57,124,0.26,0,0,0.0
보성군,23981,20810,18465,89.3,1564,7.56,475,2.29,129,0.62,44,0.21,0,0,0.0
화순군,25049,16340,13582,83.79,1765,10.88,687,4.23,136,0.83,38,0.23,0,0,0.0
장흥군,13199,11384,10246,90.84,701,6.21,222,1.96,69,0.61,40,0.35,0,0,0.0
강진군,15170,15115,13475,89.92,986,6.58,387,2.58,101,0.67,35,0.23,0,0,0.0
완도군,30297,26664,24138,91.27,1464,5.53,665,2.51,120,0.45,59,0.22,0,0,0.0
해남군,45274,38782,34509,89.6,2688,6.97,1014,2.63,221,0.57,80,0.2,0,0,0.0
진도군,16961,13366,11661,88.08,1106,8.35,361,2.72,66,0.49,44,0.33,0,0,0.0
영암군,39012,30716,26735,87.69,2487,8.15,940,3.08,262,0.85,62,0.2,0,0,0.0
무안군,37333,30206,26315,87.73,2323,7.74,1079,3.59,209,0.69,69,0.23,0,0,0.0
영광군,30446,23222,19827,86.06,2126,9.22,873,3.78,117,0.5,94,0.4,0,0,0.0
함평군,19403,15159,13401,89.21,1124,7.48,360,2.39,85,0.56,51,0.33,0,0,0.0
신안군,26376,21067,18703,89.61,1508,7.22,469,2.24,127,0.6,63,0.3,0,0,0.0
