District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,104762,72036,60432,84.34,7482,10.44,3030,4.22,628,0.87,78,0.1,0,0,0.0
여수시,96507,61380,48393,79.33,8879,14.55,3138,5.14,508,0.83,78,0.12,0,0,0.0
순천시,114842,96192,81581,85.27,8730,9.12,4535,4.74,710,0.74,116,0.12,0,0,0.0
나주시,50107,34600,28197,82.14,4077,11.87,1690,4.92,291,0.84,70,0.2,0,0,0.0
광양시,62807,49757,39072,78.95,6810,13.76,3171,6.4,372,0.75,61,0.12,0,0,0.0
담양군,33925,27586,24371,88.8,2005,7.3,825,3.0,172,0.62,71,0.25,0,0,0.0
장성군,31835,25750,22407,87.54,2166,8.46,815,3.18,163,0.63,43,0.16,0,0,0.0
곡성군,24642,20660,17677,86.4,1806,8.82,724,3.53,195,0.95,56,0.27,0,0,0.0
구례군,18855,15874,13661,86.71,1561,9.9,400,2.53,102,0.64,29,0.18,0,0,0.0
고흥군,55564,46747,40708,87.78,3968,8.55,1304,2.81,266,0.57,124,0.26,0,0,0.0
보성군,26115,22074,19435,88.64,1777,8.1,524,2.38,142,0.64,47,0.21,0,0,0.0
화순군,25049,16340,13582,83.79,1765,10.88,687,4.23,136,0.83,38,0.23,0,0,0.0
장흥군,14887,12393,11015,89.69,881,7.17,259,2.1,82,0.66,43,0.35,0,0,0.0
강진군,15170,15115,13475,89.92,986,6.58,387,2.58,101,0.67,35,0.23,0,0,0.0
완도군,31765,27539,24849,90.99,1565,5.73,694,2.54,132,0.48,67,0.24,0,0,0.0
해남군,47012,39819,35392,89.5,2798,7.07,1040,2.63,224,0.56,87,0.22,0,0,0.0
진도군,17810,13863,12082,87.99,1162,8.46,372,2.7,70,0.5,45,0.32,0,0,0.0
영암군,39012,30716,26735,87.69,2487,8.15,940,3.08,262,0.85,62,0.2,0,0,0.0
무안군,38844,31378,27285,87.55,2442,7.83,1135,3.64,232,0.74,70,0.22,0,0,0.0
영광군,39292,31409,27157,87.06,2609,8.36,1165,3.73,160,0.51,102,0.32,0,0,0.0
함평군,19403,15159,13401,89.21,1124,7.48,360,2.39,85,0.56,51,0.33,0,0,0.0
신안군,27099,21434,19009,89.51,1554,7.31,479,2.25,130,0.61,63,0.29,0,0,0.0
